entry_time,exit_time,type,entry_spot,sell_strike,buy_strike,sell_entry,buy_entry,sell_exit,buy_exit,net_credit,exit_spread,pnl_per_unit,gross_pnl,charges,total_pnl,exit_reason,expiry,days_held,overnight,is_next_expiry,qty,equity_at_entry,margin_at_entry,margin_req,elm_component,margin_util_pct
2024-08-29 14:50:00,2024-09-02 12:55:00,BULL_PUT,25119.55,25100,24600,325.39,160.55,256.7,160.55,164.83999999999997,96.14999999999998,68.69,44648.5,832.078034899,43816.421965101,Reversal,2024-10-03,4,True,False,650,1000000,71172,78289,0,7.1
2024-09-04 13:15:00,2024-09-05 10:20:00,BULL_PUT,25175.8,25200,24700,348.0,186.85,316.35,167.75,161.15,148.60000000000002,12.549999999999983,8157.499999999989,923.5381957950001,7233.961804204989,Reversal,2024-10-03,1,True,False,650,1043816,71331,78465,0,6.8
2024-09-05 10:25:00,2024-09-06 12:20:00,BEAR_CALL,25175.5,25200,25700,420.5,171.4,279.5,101.8,249.1,177.7,71.4,46410.00000000001,890.3206897199999,45519.67931028001,Reversal,2024-10-03,1,True,False,650,1051050,71331,78464,0,6.8
2024-09-06 12:25:00,2024-09-06 12:55:00,BULL_PUT,24948.6,24950,24450,355.2,175.5,355.2,175.5,179.7,179.7,0.0,0.0,970.6452709400002,-970.6452709400002,Reversal,2024-10-03,0,False,False,650,1096570,70688,77756,0,6.4
2024-09-06 13:00:00,2024-09-09 09:45:00,BEAR_CALL,24860.0,24850,25350,442.0,206.0,413.3,195.0,236.0,218.3,17.69999999999999,11504.999999999993,1132.4956522300001,10372.504347769993,Reversal,2024-10-03,3,True,False,650,1095599,70437,77480,0,6.4
2024-09-10 09:50:00,2024-09-10 11:15:00,BEAR_CALL,24913.05,24900,25400,400.0,163.4,404.75,169.85,236.6,234.9,1.6999999999999886,1104.9999999999927,1049.9639548,55.036045199992714,Reversal,2024-10-03,0,False,False,650,1105972,70587,77646,0,6.4
2024-09-10 11:20:00,2024-09-10 15:00:00,BULL_PUT,24981.85,25000,24500,304.8,144.0,278.55,126.1,160.8,152.45000000000002,8.349999999999994,5427.499999999996,797.0148332449999,4630.4851667549965,Reversal,2024-10-03,0,False,False,650,1106027,70782,77860,0,6.4
2024-09-11 10:15:00,2024-09-11 13:40:00,BULL_PUT,25066.5,25050,24550,282.3,131.9,269.2,131.9,150.4,137.29999999999998,13.100000000000023,8515.000000000015,769.2383461300001,7745.761653870015,Reversal,2024-10-03,0,False,False,650,1110657,71022,78124,0,6.4
2024-09-11 13:45:00,2024-09-12 09:15:00,BEAR_CALL,25023.5,25000,25500,363.45,129.0,365.0,130.05,234.45,234.95,-0.5,-325.0,931.92407375,-1256.92407375,Reversal,2024-10-03,1,True,False,650,1118403,70900,77990,0,6.3
2024-09-12 09:35:00,2024-09-12 11:25:00,BULL_PUT,25009.95,25000,24500,245.05,104.0,256.6,120.0,141.05,136.60000000000002,4.449999999999989,2892.4999999999927,703.811355865,2188.6886441349925,Reversal,2024-10-03,0,False,False,650,1117146,70862,77948,0,6.3
2024-09-12 11:30:00,2024-09-12 14:00:00,BEAR_CALL,24984.45,25000,25500,336.55,121.15,362.0,122.3,215.4,239.7,-24.299999999999983,-15794.999999999989,894.8056632,-16689.80566319999,Reversal,2024-10-03,0,False,False,650,1119335,70789,77868,0,6.3
2024-09-12 14:05:00,2024-09-16 12:10:00,BULL_PUT,25204.95,25200,24700,279.0,117.65,177.0,67.75,161.35,109.25,52.099999999999994,33864.99999999999,615.8663139399999,33249.13368605999,Reversal,2024-10-03,4,True,False,650,1102645,71414,78555,0,6.5
2024-09-16 13:45:00,2024-09-18 13:00:00,BULL_PUT,25418.1,25400,24900,211.0,80.0,213.7,87.3,131.0,126.39999999999999,4.6000000000000085,2990.0000000000055,594.7101532000001,2395.2898468000053,Reversal,2024-10-03,2,True,False,650,1135894,72018,79220,0,6.3
2024-09-18 13:05:00,2024-09-18 15:00:00,BEAR_CALL,25402.4,25400,25900,282.0,75.25,280.25,76.84,206.75,203.41,3.3400000000000034,2171.0000000000023,711.957085314,1459.0429146860024,Reversal,2024-10-03,0,False,False,650,1138290,71973,79171,0,6.3
2024-09-18 15:05:00,2024-09-19 10:10:00,BULL_PUT,25404.2,25400,24900,226.8,92.6,146.35,51.15,134.20000000000002,95.19999999999999,39.00000000000003,25350.00000000002,516.11404249,24833.885957510018,Reversal,2024-10-03,1,True,False,650,1139749,71979,79176,0,6.3
2024-09-19 10:15:00,2024-09-20 09:15:00,BEAR_CALL,25506.95,25500,26000,270.0,60.25,258.0,55.65,209.75,202.35,7.400000000000006,4810.000000000004,655.9447191900001,4154.055280810004,Reversal,2024-10-03,1,True,False,650,1164583,72270,79497,0,6.2
2024-09-20 09:20:00,2024-09-20 13:30:00,BULL_PUT,25492.1,25500,25000,210.4,75.15,136.8,52.65,135.25,84.15,51.099999999999994,33214.99999999999,488.24452249999996,32726.75547749999,Reversal,2024-10-03,0,False,False,650,1168737,72228,79450,0,6.2
2024-09-20 13:35:00,2024-09-20 13:45:00,BEAR_CALL,25572.6,25550,26050,278.5,56.5,253.55,52.95,222.0,200.60000000000002,21.399999999999977,13909.999999999985,656.00644215,13253.993557849986,Reversal,2024-10-03,0,False,False,650,1201463,72456,79701,0,6.0
