entry_time,exit_time,type,signal,entry_spot,strike,opt_type,itm_depth,entry_premium,exit_premium,gross_pnl,charges,total_pnl,exit_reason,expiry,days_held,overnight,qty,equity_at_entry
2024-09-03 14:10:00,2024-09-03 14:45:00,BUY_PE,BEARISH,25272.05,25300,PE,1,321.8,318.0,-2470.0000000000073,435.02098758,-2905.0209875800074,Reversal,2024-10-03,0,False,650,415038
2024-09-03 14:50:00,2024-09-03 15:15:00,BUY_CE,BULLISH,25295.8,25250,CE,1,453.25,453.25,0.0,598.3810986500001,-598.3810986500001,IntradayExit,2024-10-03,0,False,650,412133
2024-09-04 09:30:00,2024-09-04 13:20:00,BUY_PE,BEARISH,25109.15,25150,PE,1,333.2,330.0,-2079.9999999999927,449.43808872000005,-2529.4380887199927,Reversal,2024-10-03,0,False,650,411535
2024-09-04 13:25:00,2024-09-04 14:10:00,BUY_CE,BULLISH,25169.45,25100,CE,1,478.7,462.75,-10367.499999999993,614.603583045,-10982.103583044993,Reversal,2024-10-03,0,False,650,409005
2024-09-04 14:15:00,2024-09-04 15:10:00,BUY_PE,BEARISH,25149.55,25200,PE,1,335.2,345.6,6760.000000000022,464.42685367999997,6295.573146320022,Reversal,2024-10-03,0,False,650,398023
2024-09-04 15:15:00,2024-09-04 15:20:00,BUY_CE,BULLISH,25203.85,25150,CE,1,447.05,447.0,-32.50000000000739,590.795336505,-623.2953365050074,IntradayExit,2024-10-03,0,False,650,404319
2024-09-05 11:25:00,2024-09-05 12:10:00,BUY_CE,BULLISH,25173.65,25100,CE,1,470.25,475.2,3217.4999999999927,623.6244364450001,2593.8755635549924,Reversal,2024-10-03,0,False,650,403695
2024-09-05 12:15:00,2024-09-05 12:45:00,BUY_PE,BEARISH,25187.05,25250,PE,1,338.85,338.85,0.0,459.26335417000007,-459.26335417000007,Reversal,2024-10-03,0,False,650,406289
2024-09-05 12:50:00,2024-09-05 13:45:00,BUY_CE,BULLISH,25181.35,25150,CE,1,444.1,447.05,1917.4999999999927,589.977793415,1327.5222065849928,Reversal,2024-10-03,0,False,650,405830
2024-09-05 13:50:00,2024-09-05 14:15:00,BUY_PE,BEARISH,25167.85,25200,PE,1,324.55,315.35,-5979.999999999993,433.37944079000005,-6413.379440789993,Reversal,2024-10-03,0,False,650,407157
2024-09-05 14:20:00,2024-09-05 14:50:00,BUY_CE,BULLISH,25157.15,25100,CE,1,482.2,471.35,-7052.499999999978,623.568546455,-7676.068546454978,Reversal,2024-10-03,0,False,650,400744
2024-09-05 14:55:00,2024-09-05 15:15:00,BUY_PE,BEARISH,25148.15,25200,PE,1,329.7,329.7,0.0,448.13636674,-448.13636674,IntradayExit,2024-10-03,0,False,650,393068
2024-09-06 12:00:00,2024-09-06 13:10:00,BUY_CE,BULLISH,24924.75,24850,CE,1,480.95,435.6,-29477.499999999978,590.195233755,-30067.695233754977,Reversal,2024-10-03,0,False,650,392620
2024-09-06 13:15:00,2024-09-06 14:15:00,BUY_PE,BEARISH,24863.45,24900,PE,1,358.85,356.4,-1592.5000000000296,481.322597025,-2073.8225970250296,Reversal,2024-10-03,0,False,650,362552
2024-09-06 14:20:00,2024-09-06 15:15:00,BUY_CE,BULLISH,24833.75,24800,CE,1,450.0,466.45,10692.499999999993,609.616880545,10082.883119454993,IntradayExit,2024-10-03,0,False,650,360478
2024-09-09 09:55:00,2024-09-09 13:05:00,BUY_PE,BEARISH,24842.0,24900,PE,1,353.85,332.95,-13585.000000000022,458.20772128,-14043.207721280021,Reversal,2024-10-03,0,False,650,370561
2024-09-09 13:10:00,2024-09-09 14:20:00,BUY_CE,BULLISH,24882.15,24850,CE,1,412.0,440.55,18557.500000000007,574.578154355,17982.921845645007,Reversal,2024-10-03,0,False,650,356518
2024-09-09 14:25:00,2024-09-09 15:15:00,BUY_PE,BEARISH,24869.3,24900,PE,1,331.5,296.45,-22782.500000000007,417.96424469500005,-23200.464244695006,IntradayExit,2024-10-03,0,False,650,374501
2024-09-09 15:20:00,2024-09-09 15:25:00,BUY_CE,BULLISH,24943.2,24900,CE,1,413.6,413.6,0.0,550.16415312,-550.16415312,IntradayExit,2024-10-03,0,False,650,351300
2024-09-10 11:00:00,2024-09-10 13:30:00,BUY_CE,BULLISH,24968.65,24900,CE,1,388.0,500.0,72800.0,622.4405048,72177.5594952,Target,2024-10-03,0,False,650,350750
2024-09-10 13:30:00,2024-09-10 14:35:00,BUY_CE,BULLISH,25116.7,25050,CE,1,413.15,388.6,-15957.49999999997,526.950348675,-16484.45034867497,Reversal,2024-10-03,0,False,650,422928
2024-09-10 14:40:00,2024-09-10 15:15:00,BUY_PE,BEARISH,25070.0,25100,PE,1,291.0,301.3,6695.000000000007,410.58448783,6284.415512170007,IntradayExit,2024-10-03,0,False,650,406443
2024-09-11 11:30:00,2024-09-11 12:25:00,BUY_PE,BEARISH,25077.8,25150,PE,1,317.8,317.8,0.0,433.66520276,-433.66520276,Reversal,2024-10-03,0,False,650,412728
2024-09-11 12:30:00,2024-09-11 13:20:00,BUY_CE,BULLISH,25105.95,25050,CE,1,363.8,357.35,-4192.499999999993,483.6489864150001,-4676.148986414993,Reversal,2024-10-03,0,False,650,412294
2024-09-11 13:25:00,2024-09-11 14:15:00,BUY_PE,BEARISH,25062.95,25100,PE,1,287.5,366.0,51025.0,469.29610235,50555.70389765,Target,2024-10-03,0,False,650,407618
2024-09-11 14:15:00,2024-09-11 15:15:00,BUY_PE,BEARISH,24948.4,25000,PE,1,318.0,324.75,4387.5,440.14056977499996,3947.359430225,IntradayExit,2024-10-03,0,False,650,458174
2024-09-12 09:35:00,2024-09-12 12:10:00,BUY_CE,BULLISH,25009.95,24950,CE,1,404.6,385.35,-12512.5,521.446394895,-13033.946394895,Reversal,2024-10-03,0,False,650,462121
2024-09-12 12:15:00,2024-09-12 14:10:00,BUY_CE,BULLISH,25002.15,24950,CE,1,385.35,500.0,74522.49999999999,621.6646322350001,73900.83536776499,Target,2024-10-03,0,False,650,449087
2024-09-12 14:10:00,2024-09-12 15:05:00,BUY_CE,BULLISH,25204.7,25150,CE,1,357.3,470.6,73645.00000000001,586.30760059,73058.69239941002,Target,2024-10-03,0,False,650,522988
2024-09-12 15:05:00,2024-09-12 15:15:00,BUY_CE,BULLISH,25414.35,25350,CE,1,350.0,325.55,-15892.499999999993,450.248222655,-16342.748222654993,IntradayExit,2024-10-03,0,False,650,596047
2024-09-13 09:40:00,2024-09-13 14:20:00,BUY_PE,BEARISH,25339.75,25400,PE,1,297.0,254.9,-27364.999999999996,369.50089099,-27734.500890989995,Reversal,2024-10-03,0,False,650,579704
2024-09-13 14:25:00,2024-09-13 14:50:00,BUY_CE,BULLISH,25370.1,25300,CE,1,351.6,345.6,-3900.0,469.22848012,-4369.22848012,Reversal,2024-10-03,0,False,650,551969
2024-09-13 14:55:00,2024-09-13 15:15:00,BUY_PE,BEARISH,25366.95,25400,PE,1,263.5,262.25,-812.5,366.47881407500006,-1178.9788140750002,IntradayExit,2024-10-03,0,False,650,547600
2024-09-16 09:35:00,2024-09-16 14:35:00,BUY_CE,BULLISH,25417.9,25350,CE,1,339.9,329.7,-6629.999999999993,451.12274416,-7081.122744159993,Reversal,2024-10-03,0,False,650,546421
2024-09-16 14:40:00,2024-09-16 15:10:00,BUY_PE,BEARISH,25389.7,25450,PE,1,239.6,237.7,-1235.0000000000036,336.81474632999993,-1571.8147463300036,Reversal,2024-10-03,0,False,650,539340
2024-09-16 15:15:00,2024-09-16 15:20:00,BUY_CE,BULLISH,25390.3,25350,CE,1,327.2,323.89,-2151.5000000000014,442.04014248899995,-2593.5401424890015,IntradayExit,2024-10-03,0,False,650,537768
2024-09-17 12:15:00,2024-09-17 13:05:00,BUY_PE,BEARISH,25413.6,25450,PE,1,237.25,229.25,-5200.0,328.32497465,-5528.32497465,Reversal,2024-10-03,0,False,650,535175
2024-09-17 13:10:00,2024-09-17 14:35:00,BUY_CE,BULLISH,25425.7,25400,CE,1,299.7,296.39,-2151.5000000000014,408.598376989,-2560.0983769890013,Reversal,2024-10-03,0,False,650,529646
2024-09-17 14:40:00,2024-09-17 15:15:00,BUY_PE,BEARISH,25422.6,25450,PE,1,227.35,230.75,2210.0000000000036,326.81135501000006,1883.1886449900035,IntradayExit,2024-10-03,0,False,650,527086
2024-09-18 11:35:00,2024-09-18 13:35:00,BUY_PE,BEARISH,25462.35,25500,PE,1,241.55,314.3,47287.5,408.109080285,46879.390919715,Target,2024-10-03,0,False,650,528969
2024-09-18 13:35:00,2024-09-18 14:30:00,BUY_PE,BEARISH,25307.65,25350,PE,1,245.8,241.0,-3120.0000000000073,341.67682628,-3461.6768262800074,Reversal,2024-10-03,0,False,650,575849
2024-09-18 14:35:00,2024-09-18 15:15:00,BUY_CE,BULLISH,25341.25,25300,CE,1,334.0,342.3,5395.000000000007,461.02868423,4933.971315770007,IntradayExit,2024-10-03,0,False,650,572387
2024-09-19 12:50:00,2024-09-19 13:35:00,BUY_CE,BULLISH,25435.7,25400,CE,1,304.8,284.39,-13266.500000000016,399.012180499,-13665.512180499016,Reversal,2024-10-03,0,False,650,577321
2024-09-19 13:40:00,2024-09-19 14:35:00,BUY_PE,BEARISH,25404.55,25450,PE,1,207.35,198.4,-5817.499999999993,291.087537075,-6108.587537074993,Reversal,2024-10-03,0,False,650,563656
2024-09-19 14:40:00,2024-09-19 15:15:00,BUY_CE,BULLISH,25404.8,25350,CE,1,315.3,325.8,6825.0,440.31950431,6384.68049569,IntradayExit,2024-10-03,0,False,650,557547
2024-09-20 09:20:00,2024-09-20 10:40:00,BUY_CE,BULLISH,25492.1,25450,CE,1,269.89,366.3,62666.500000000015,464.41719419900005,62202.082805801016,Target,2024-10-03,0,False,650,563932
2024-09-20 10:40:00,2024-09-20 12:50:00,BUY_CE,BULLISH,25677.65,25650,CE,1,234.0,309.8,49270.00000000001,401.74380598,48868.25619402001,Target,2024-10-03,0,False,650,626134
2024-09-20 12:50:00,2024-09-20 14:10:00,BUY_CE,BULLISH,25794.65,25750,CE,1,248.8,171.9,-49985.00000000001,278.75637947000007,-50263.75637947001,Reversal,2024-10-03,0,False,650,675002
2024-09-20 14:15:00,2024-09-20 14:25:00,BUY_PE,BEARISH,25702.95,25750,PE,1,229.9,227.5,-1560.0000000000036,324.55728254,-1884.5572825400036,Reversal,2024-10-03,0,False,650,624738
2024-09-20 14:30:00,2024-09-20 14:50:00,BUY_CE,BULLISH,25679.2,25650,CE,1,221.7,283.8,40365.000000000015,374.13725155,39990.86274845002,Target,2024-10-03,0,False,650,622854
2024-09-20 14:50:00,2024-09-20 15:15:00,BUY_CE,BULLISH,25777.45,25750,CE,1,222.25,242.25,13000.0,335.93591045,12664.06408955,IntradayExit,2024-10-03,0,False,650,662845
2024-09-23 11:30:00,2024-09-23 15:15:00,BUY_CE,BULLISH,25867.4,25800,CE,1,271.0,302.3,20345.000000000007,405.65212793,19939.347872070008,IntradayExit,2024-10-03,0,False,650,675509
2024-09-24 11:15:00,2024-09-24 12:45:00,BUY_PE,BEARISH,25937.9,26000,PE,1,205.75,192.9,-8352.499999999996,285.541034165,-8638.041034164997,Reversal,2024-10-03,0,False,650,695448
2024-09-24 12:50:00,2024-09-24 15:15:00,BUY_CE,BULLISH,25958.5,25900,CE,1,248.05,233.0,-9782.500000000007,334.949329205,-10117.449329205007,IntradayExit,2024-10-03,0,False,650,686810
2024-09-25 09:25:00,2024-09-25 11:05:00,BUY_PE,BEARISH,25939.15,26000,PE,1,199.15,189.85,-6045.000000000007,280.7926618999999,-6325.792661900007,Reversal,2024-10-03,0,False,650,676693
2024-09-25 11:10:00,2024-09-25 12:15:00,BUY_CE,BULLISH,25914.95,25850,CE,1,247.55,222.3,-16412.5,324.923819685,-16737.423819685,Reversal,2024-10-03,0,False,650,670367
2024-09-25 12:20:00,2024-09-25 12:45:00,BUY_PE,BEARISH,25887.8,25950,PE,1,183.95,184.2,162.5,271.125830115,-108.62583011499999,Reversal,2024-10-03,0,False,650,653629
2024-09-25 12:50:00,2024-09-25 15:15:00,BUY_CE,BULLISH,25890.05,25850,CE,1,219.95,276.89,37011.0,367.24500356399994,36643.754996436,IntradayExit,2024-10-03,0,False,650,653521
2024-09-26 09:30:00,2024-09-26 11:30:00,BUY_CE,BULLISH,26032.7,26000,CE,1,206.9,211.0,2664.9999999999964,302.58913959000006,2362.4108604099965,Reversal,2024-10-03,0,False,650,690164
2024-09-26 11:35:00,2024-09-26 12:20:00,BUY_PE,BEARISH,26073.4,26100,PE,1,156.6,147.3,-6044.999999999989,229.04913019,-6274.049130189989,Reversal,2024-10-03,0,False,650,692527
2024-09-26 12:25:00,2024-09-26 14:15:00,BUY_CE,BULLISH,26092.9,26050,CE,1,195.0,196.7,1104.9999999999927,285.90209857,819.0979014299927,Reversal,2024-10-03,0,False,650,686253
2024-09-26 14:20:00,2024-09-26 14:55:00,BUY_PE,BEARISH,26109.85,26150,PE,1,164.65,140.9,-15437.5,225.497020655,-15662.997020655,Reversal,2024-10-03,0,False,650,687072
2024-09-26 15:00:00,2024-09-26 15:15:00,BUY_CE,BULLISH,26233.5,26200,CE,1,167.9,153.5,-9360.000000000004,238.08191693999996,-9598.081916940004,IntradayExit,2024-10-03,0,False,650,671409
2024-09-27 09:35:00,2024-09-27 12:45:00,BUY_PE,BEARISH,26231.5,26300,PE,1,171.3,155.55,-10237.5,240.97010438500007,-10478.470104385,Reversal,2024-10-03,0,False,650,661811
2024-09-27 12:50:00,2024-09-27 13:15:00,BUY_CE,BULLISH,26196.15,26150,CE,1,192.85,181.8,-7182.499999999989,271.51571376500004,-7454.015713764989,Reversal,2024-10-03,0,False,650,651332
2024-09-27 13:20:00,2024-09-27 14:10:00,BUY_PE,BEARISH,26170.3,26200,PE,1,124.55,111.4,-8547.499999999995,186.519636495,-8734.019636494995,Reversal,2024-10-03,0,False,650,643878
2024-09-27 14:15:00,2024-09-27 14:45:00,BUY_CE,BULLISH,26201.85,26150,CE,1,185.65,200.5,9652.499999999996,286.673057915,9365.826942084996,Reversal,2024-10-03,0,False,650,635144
2024-09-27 14:50:00,2024-09-27 15:15:00,BUY_PE,BEARISH,26189.5,26250,PE,1,121.0,132.65,7572.500000000004,205.100004665,7367.399995335004,IntradayExit,2024-10-03,0,False,650,644510
2024-09-30 12:35:00,2024-09-30 15:15:00,BUY_CE,BULLISH,25893.6,25850,CE,1,171.7,120.25,-33442.49999999999,208.495359095,-33650.995359094995,IntradayExit,2024-10-03,0,False,650,651878
2024-10-01 12:00:00,2024-10-01 13:05:00,BUY_CE,BULLISH,25827.3,25800,CE,1,130.25,85.5,-29087.5,164.27548807500003,-29251.775488075,Reversal,2024-10-03,0,False,650,618227
2024-10-01 13:10:00,2024-10-01 13:35:00,BUY_PE,BEARISH,25793.85,25850,PE,1,118.5,107.1,-7410.000000000004,180.77819176,-7590.778191760003,Reversal,2024-10-03,0,False,650,588975
2024-10-01 13:40:00,2024-10-01 14:30:00,BUY_CE,BULLISH,25798.4,25750,CE,1,130.3,99.3,-20150.00000000001,177.03142016,-20327.031420160012,Reversal,2024-10-03,0,False,650,581384
2024-10-01 14:35:00,2024-10-01 15:15:00,BUY_PE,BEARISH,25773.05,25800,PE,1,84.05,64.34,-12811.499999999996,131.212305819,-12942.712305818997,IntradayExit,2024-10-03,0,False,650,561057
2024-10-01 15:20:00,2024-10-01 15:25:00,BUY_CE,BULLISH,25802.8,25750,CE,1,111.9,112.0,64.9999999999963,183.36991219,-118.3699121900037,IntradayExit,2024-10-03,0,False,650,548114
2024-10-03 09:40:00,2024-10-03 10:15:00,BUY_PE,BEARISH,25616.75,25650,PE,1,155.85,200.6,29087.5,278.04047954500004,28809.459520455,Target,2024-10-10,0,False,650,547996
2024-10-03 10:15:00,2024-10-03 11:25:00,BUY_PE,BEARISH,25516.85,25550,PE,1,153.55,199.3,29737.5,276.1668139850001,29461.333186015,Target,2024-10-10,0,False,650,576805
2024-10-03 11:25:00,2024-10-03 13:10:00,BUY_PE,BEARISH,25422.25,25450,PE,1,155.65,197.35,27104.999999999993,274.9812563,26830.01874369999,Target,2024-10-10,0,False,650,606267
2024-10-03 13:10:00,2024-10-03 13:55:00,BUY_PE,BEARISH,25349.55,25400,PE,1,174.5,242.15,43972.50000000001,321.86323696500006,43650.63676303501,Target,2024-10-10,0,False,650,633097
2024-10-03 13:55:00,2024-10-03 15:15:00,BUY_PE,BEARISH,25264.2,25300,PE,1,193.45,152.5,-26617.499999999993,244.63921749500003,-26862.139217494994,IntradayExit,2024-10-10,0,False,650,676747
2024-10-03 15:20:00,2024-10-03 15:25:00,BUY_CE,BULLISH,25249.3,25200,CE,1,271.6,268.55,-1982.5000000000073,374.667026315,-2357.167026315007,IntradayExit,2024-10-10,0,False,650,649885
2024-10-04 11:45:00,2024-10-04 12:45:00,BUY_PE,BEARISH,25330.05,25400,PE,1,202.05,256.05,35100.0,342.76300501000003,34757.23699499,Target,2024-10-10,0,False,650,647528
2024-10-04 12:45:00,2024-10-04 13:00:00,BUY_PE,BEARISH,25144.8,25200,PE,1,162.85,226.65,41470.00000000001,304.14145295000003,41165.858547050004,Target,2024-10-10,0,False,650,682285
2024-10-04 13:00:00,2024-10-04 14:25:00,BUY_PE,BEARISH,25096.0,25150,PE,1,203.15,260.2,37082.499999999985,346.916686035,36735.583313964984,Target,2024-10-10,0,False,650,723451
2024-10-04 14:25:00,2024-10-04 15:15:00,BUY_PE,BEARISH,25037.7,25100,PE,1,233.75,202.75,-20150.0,302.83326165000005,-20452.83326165,IntradayExit,2024-10-10,0,False,650,760187
2024-10-07 09:40:00,2024-10-07 11:05:00,BUY_CE,BULLISH,25071.95,25000,CE,1,244.95,120.25,-81054.99999999999,229.94164791999998,-81284.94164791999,StopLoss,2024-10-10,0,False,650,739734
2024-10-07 11:55:00,2024-10-07 15:15:00,BUY_CE,BULLISH,24903.95,24850,CE,1,242.65,164.8,-50602.49999999999,270.40046664500005,-50872.90046664499,IntradayExit,2024-10-10,0,False,650,658449
2024-10-08 09:25:00,2024-10-08 11:30:00,BUY_PE,BEARISH,24835.2,24900,PE,1,226.55,105.9,-78422.5,211.305359145,-78633.805359145,StopLoss,2024-10-10,0,False,650,607576
2024-10-08 12:20:00,2024-10-08 13:45:00,BUY_PE,BEARISH,24930.15,25000,PE,1,192.05,133.35,-38155.000000000015,226.54847034,-38381.548470340014,Reversal,2024-10-10,0,False,650,528942
2024-10-08 13:50:00,2024-10-08 15:05:00,BUY_CE,BULLISH,25002.8,24950,CE,1,175.3,147.05,-18362.5,234.29333493500005,-18596.793334935,Reversal,2024-10-10,0,False,650,490561
2024-10-08 15:10:00,2024-10-08 15:15:00,BUY_PE,BEARISH,25010.95,25050,PE,1,185.5,158.0,-17875.0,247.38965135,-18122.38965135,IntradayExit,2024-10-10,0,False,650,471964
2024-10-09 09:25:00,2024-10-09 10:10:00,BUY_CE,BULLISH,25055.45,25000,CE,1,134.65,227.45,60319.999999999985,296.62362341000005,60023.376376589986,Target,2024-10-10,0,False,650,453842
2024-10-09 10:10:00,2024-10-09 12:10:00,BUY_CE,BULLISH,25171.0,25100,CE,1,159.75,99.65,-39064.99999999999,185.97700174,-39250.97700173999,Reversal,2024-10-10,0,False,650,513865
2024-10-09 12:15:00,2024-10-09 12:50:00,BUY_PE,BEARISH,25110.35,25150,PE,1,130.1,99.3,-20019.999999999996,176.97286373999998,-20196.972863739997,Reversal,2024-10-10,0,False,650,474614
2024-10-09 12:55:00,2024-10-09 13:40:00,BUY_CE,BULLISH,25140.5,25100,CE,1,126.95,78.0,-31817.500000000004,156.38469139500003,-31973.884691395004,Reversal,2024-10-10,0,False,650,454417
2024-10-09 13:45:00,2024-10-09 14:10:00,BUY_PE,BEARISH,25104.3,25150,PE,1,120.85,123.1,1462.5,196.23874329499998,1266.261256705,Reversal,2024-10-10,0,False,650,422443
2024-10-09 14:15:00,2024-10-09 14:55:00,BUY_CE,BULLISH,25078.0,25050,CE,1,108.65,64.25,-28860.000000000004,138.33165009,-28998.331650090004,Reversal,2024-10-10,0,False,650,423709
2024-10-09 15:00:00,2024-10-09 15:15:00,BUY_PE,BEARISH,24962.4,25000,PE,1,116.95,108.05,-5785.000000000004,181.20149750000004,-5966.201497500004,IntradayExit,2024-10-10,0,False,650,394711
2024-10-10 09:35:00,2024-10-10 11:05:00,BUY_CE,BULLISH,25021.95,24950,CE,1,263.0,263.35,227.50000000001478,367.34803333499997,-139.8480333349852,Reversal,2024-10-17,0,False,650,388745
2024-10-10 11:10:00,2024-10-10 12:25:00,BUY_PE,BEARISH,25025.05,25100,PE,1,174.2,176.75,1657.5000000000073,261.392752995,1396.1072470050071,Reversal,2024-10-17,0,False,650,388605
2024-10-10 12:30:00,2024-10-10 13:15:00,BUY_CE,BULLISH,25039.95,25000,CE,1,216.7,209.5,-4679.999999999993,304.07348102,-4984.073481019993,Reversal,2024-10-17,0,False,650,390001
2024-10-10 13:20:00,2024-10-10 13:45:00,BUY_PE,BEARISH,25043.05,25100,PE,1,176.15,186.3,6597.500000000004,270.78102214500007,6326.718977855004,Reversal,2024-10-17,0,False,650,385017
2024-10-10 13:50:00,2024-10-10 14:10:00,BUY_CE,BULLISH,25012.05,24950,CE,1,236.75,230.95,-3770.0000000000073,329.74816317,-4099.7481631700075,Reversal,2024-10-17,0,False,650,391344
2024-10-10 14:15:00,2024-10-10 15:15:00,BUY_PE,BEARISH,25019.75,25050,PE,1,158.69,182.4,15411.500000000005,262.068246489,15149.431753511006,IntradayExit,2024-10-17,0,False,650,387244
2024-10-11 11:00:00,2024-10-11 12:15:00,BUY_PE,BEARISH,24952.45,25000,PE,1,168.5,171.25,1787.5,254.645843475,1532.854156525,Reversal,2024-10-17,0,False,650,402393
2024-10-11 12:20:00,2024-10-11 14:10:00,BUY_CE,BULLISH,24938.85,24900,CE,1,182.7,189.05,4127.500000000015,275.23777067500004,3852.2622293250147,Reversal,2024-10-17,0,False,650,403926
2024-10-11 14:15:00,2024-10-11 15:05:00,BUY_PE,BEARISH,24950.05,25000,PE,1,162.6,162.69,58.50000000000222,245.01513430900005,-186.51513430899783,Reversal,2024-10-17,0,False,650,407778
2024-10-11 15:10:00,2024-10-11 15:15:00,BUY_CE,BULLISH,24962.75,24900,CE,1,179.7,178.35,-877.4999999999964,264.48030590499997,-1141.9803059049964,IntradayExit,2024-10-17,0,False,650,407592
2024-10-14 11:50:00,2024-10-14 13:00:00,BUY_CE,BULLISH,25147.25,25100,CE,1,150.65,129.19,-13949.000000000005,210.58643786400003,-14159.586437864005,Reversal,2024-10-17,0,False,650,406450
2024-10-14 13:05:00,2024-10-14 14:15:00,BUY_PE,BEARISH,25109.15,25150,PE,1,125.05,115.45,-6239.999999999996,190.40532005000003,-6430.405320049997,Reversal,2024-10-17,0,False,650,392290
2024-10-14 14:20:00,2024-10-14 15:15:00,BUY_CE,BULLISH,25129.65,25100,CE,1,136.0,130.85,-3347.5000000000036,207.82982838499998,-3555.3298283850036,IntradayExit,2024-10-17,0,False,650,385860
2024-10-15 09:30:00,2024-10-15 11:45:00,BUY_CE,BULLISH,25182.0,25150,CE,1,112.65,58.8,-35002.50000000001,134.47089104499997,-35136.970891045006,Reversal,2024-10-17,0,False,650,382305
2024-10-15 11:50:00,2024-10-15 12:30:00,BUY_PE,BEARISH,25068.55,25100,PE,1,130.6,129.5,-714.9999999999964,205.00237420999997,-920.0023742099963,Reversal,2024-10-17,0,False,650,347168
2024-10-15 12:35:00,2024-10-15 12:50:00,BUY_CE,BULLISH,25065.7,25000,CE,1,130.8,130.65,-97.5000000000037,206.122705045,-303.6227050450037,Reversal,2024-10-17,0,False,650,346248
2024-10-15 12:55:00,2024-10-15 13:05:00,BUY_PE,BEARISH,25058.8,25100,PE,1,126.75,172.1,29477.499999999996,243.206980585,29234.293019414996,Target,2024-10-17,0,False,650,345944
2024-10-15 13:05:00,2024-10-15 13:55:00,BUY_PE,BEARISH,25019.45,25050,PE,1,138.94,105.2,-21930.999999999996,185.00842189399998,-22116.008421893996,Reversal,2024-10-17,0,False,650,375178
2024-10-15 14:00:00,2024-10-15 15:15:00,BUY_CE,BULLISH,25046.8,25000,CE,1,109.5,110.75,812.5,181.513132525,630.986867475,IntradayExit,2024-10-17,0,False,650,353062
2024-10-16 12:35:00,2024-10-16 14:05:00,BUY_CE,BULLISH,24939.75,24900,CE,1,98.95,150.85,33734.99999999999,215.44789358000006,33519.55210641999,Target,2024-10-17,0,False,650,353693
2024-10-16 14:05:00,2024-10-16 14:30:00,BUY_CE,BULLISH,25020.5,24950,CE,1,115.2,156.6,26909.999999999993,225.51447477999997,26684.485525219992,Target,2024-10-17,0,False,650,387213
