entry_time,exit_time,type,signal,entry_spot,strike,opt_type,itm_depth,entry_premium,exit_premium,gross_pnl,charges,total_pnl,exit_reason,expiry,days_held,overnight,qty,equity_at_entry
2025-08-01 14:25:00,2025-08-01 15:15:00,BUY_PE,BEARISH,24627.85,24700,PE,1,175.0,229.8,4110.000000000001,77.59312623999999,4032.406873760001,IntradayExit,2025-08-07,0,False,75,216616
2025-08-05 10:35:00,2025-08-05 10:50:00,BUY_PE,BEARISH,24630.45,24700,PE,1,147.7,146.55,-86.2499999999983,67.8020278375,-154.05202783749831,Reversal,2025-08-07,0,False,75,220648
2025-08-05 10:55:00,2025-08-05 11:35:00,BUY_CE,BULLISH,24620.2,24550,CE,1,151.95,148.3,-273.7499999999983,68.13203563750001,-341.8820356374983,Reversal,2025-08-07,0,False,75,220494
2025-08-05 11:40:00,2025-08-05 12:20:00,BUY_CE,BULLISH,24632.9,24600,CE,1,121.05,135.75,1102.5000000000002,65.75117134,1036.7488286600003,Reversal,2025-08-07,0,False,75,220153
2025-08-05 13:10:00,2025-08-05 13:40:00,BUY_PE,BEARISH,24627.2,24700,PE,1,131.05,146.0,1121.249999999999,67.18095547749999,1054.069044522499,Reversal,2025-08-07,0,False,75,221189
2025-08-05 13:45:00,2025-08-05 14:10:00,BUY_CE,BULLISH,24619.6,24550,CE,1,129.65,122.45,-540.0000000000002,64.624818355,-604.6248183550002,Reversal,2025-08-07,0,False,75,222243
2025-08-05 14:15:00,2025-08-05 14:50:00,BUY_CE,BULLISH,24619.45,24550,CE,1,125.6,129.0,255.00000000000043,65.18578723,189.81421277000044,Reversal,2025-08-07,0,False,75,221639
2025-08-06 10:30:00,2025-08-06 10:45:00,BUY_PE,BEARISH,24591.25,24650,PE,1,92.5,120.8,2122.5,63.194017915,2059.305982085,Reversal,2025-08-07,0,False,75,221829
2025-08-06 10:50:00,2025-08-06 12:10:00,BUY_CE,BULLISH,24563.65,24500,CE,1,125.05,140.45,1154.9999999999993,66.387004525,1088.6129954749993,Reversal,2025-08-07,0,False,75,223888
2025-08-07 10:30:00,2025-08-07 10:40:00,BUY_PE,BEARISH,24439.3,24500,PE,1,167.15,167.05,-7.499999999999574,70.64301571,-78.14301570999957,Reversal,2025-08-14,0,False,75,224976
2025-08-07 10:45:00,2025-08-07 11:10:00,BUY_CE,BULLISH,24418.25,24350,CE,1,199.55,194.75,-360.00000000000085,74.688521965,-434.68852196500086,Reversal,2025-08-14,0,False,75,224898
2025-08-07 11:15:00,2025-08-07 11:50:00,BUY_CE,BULLISH,24421.55,24350,CE,1,198.0,199.4,105.00000000000043,75.13153536999998,29.868464630000446,Reversal,2025-08-14,0,False,75,224464
