entry_time,exit_time,type,entry_spot,sell_strike,buy_strike,sell_entry,buy_entry,sell_exit,buy_exit,net_credit,exit_spread,pnl_per_unit,gross_pnl,charges,total_pnl,exit_reason,expiry,days_held,overnight,is_next_expiry,qty,equity_at_entry,margin_at_entry,margin_req,elm_component,margin_util_pct
2024-09-24 12:50:00,2024-09-25 09:25:00,BULL_PUT,25958.5,25950,25450,172.65,52.15,177.55,47.5,120.5,130.05,-9.550000000000011,-1862.2500000000023,210.1760308055,-2072.4260308055023,Reversal,2024-10-03,1,True,False,195,436450,73549,80904,0,16.9
2024-09-25 09:30:00,2024-09-25 10:05:00,BEAR_CALL,25930.95,25950,26450,188.15,27.2,191.35,26.6,160.95000000000002,164.75,-3.799999999999983,-740.9999999999967,210.391957679,-951.3919576789967,Reversal,2024-10-03,0,False,False,195,434378,73471,80818,0,16.9
2024-09-25 10:10:00,2024-09-25 12:15:00,BULL_PUT,25911.25,25900,25400,153.5,39.9,161.75,39.9,113.6,121.85,-8.25,-1608.75,197.2219305815,-1805.9719305815,Reversal,2024-10-03,0,False,False,195,433426,73415,80757,0,16.9
2024-09-25 12:20:00,2024-09-25 12:45:00,BEAR_CALL,25887.8,25900,26400,192.95,26.4,192.4,26.4,166.54999999999998,166.0,0.549999999999983,107.24999999999667,211.8927956345,-104.64279563450333,Reversal,2024-10-03,0,False,False,195,431620,73349,80684,0,17.0
2024-09-25 12:50:00,2024-09-26 11:30:00,BULL_PUT,25890.05,25900,25400,162.3,39.25,86.25,15.75,123.05000000000001,70.5,52.55000000000001,10247.250000000002,171.55910943649997,10075.690890563503,Reversal,2024-10-03,1,True,False,195,431516,73355,80691,0,17.0
2024-09-26 11:35:00,2024-09-26 12:20:00,BEAR_CALL,26073.4,26050,26550,185.85,24.35,200.6,28.25,161.5,172.35,-10.849999999999994,-2115.749999999999,212.5778093015,-2328.327809301499,Reversal,2024-10-03,0,False,False,195,441591,73875,81262,0,16.7
2024-09-26 12:25:00,2024-09-26 14:15:00,BULL_PUT,26092.9,26100,25600,150.55,28.1,156.4,29.9,122.45000000000002,126.5,-4.049999999999983,-789.7499999999967,191.0853657185,-980.8353657184966,Reversal,2024-10-03,0,False,False,195,439263,73930,81323,0,16.8
2024-09-26 14:20:00,2024-09-26 14:55:00,BEAR_CALL,26109.85,26100,26600,187.05,27.95,225.1,37.54,159.10000000000002,187.56,-28.45999999999998,-5549.699999999996,222.72903117319999,-5772.429031173197,Reversal,2024-10-03,0,False,False,195,438282,73978,81376,0,16.9
2024-09-26 15:00:00,2024-09-27 09:35:00,BULL_PUT,26233.5,26250,25750,177.3,37.5,145.9,24.9,139.8,121.0,18.80000000000001,3666.0000000000023,194.965663328,3471.034336672002,Reversal,2024-10-03,1,True,False,195,432510,74328,81761,0,17.2
2024-09-27 09:40:00,2024-09-27 12:45:00,BEAR_CALL,26240.85,26250,26750,147.9,13.7,140.85,11.5,134.20000000000002,129.35,4.850000000000023,945.7500000000044,179.5919420885,766.1580579115044,Reversal,2024-10-03,0,False,False,195,435981,74349,81784,0,17.1
2024-09-27 12:50:00,2024-09-27 13:15:00,BULL_PUT,26196.15,26200,25700,118.7,19.5,127.1,22.2,99.2,104.89999999999999,-5.699999999999989,-1111.4999999999977,171.08819112499998,-1282.5881911249976,Reversal,2024-10-03,0,False,False,195,436747,74222,81645,0,17.0
