entry_time,exit_time,type,entry_spot,sell_strike,buy_strike,sell_entry,buy_entry,sell_exit,buy_exit,net_credit,exit_spread,pnl_per_unit,gross_pnl,charges,total_pnl,exit_reason,expiry,days_held,overnight,is_next_expiry,qty,equity_at_entry,margin_at_entry,margin_req,elm_component,margin_util_pct
2025-03-28 09:40:00,2025-03-28 10:30:00,BEAR_CALL,23520.9,23500,24000,175.0,23.85,221.85,31.8,151.15,190.04999999999998,-38.89999999999998,-12642.499999999993,297.936900125,-12940.436900124992,Reversal,2025-04-03,0,False,False,325,1774347,66643,73307,0,3.8
2025-03-28 10:35:00,2025-03-28 12:20:00,BULL_PUT,23625.45,23650,23150,139.69,24.05,180.6,25.45,115.64,155.15,-39.510000000000005,-12840.750000000002,259.2893313795,-13100.039331379501,Reversal,2025-04-03,0,False,False,325,1761407,66939,73633,0,3.8
2025-03-28 12:25:00,2025-03-28 14:25:00,BEAR_CALL,23529.3,23550,24050,135.65,15.65,116.5,12.15,120.0,104.35,15.650000000000006,5086.250000000002,219.8386244475,4866.411375552502,Reversal,2025-04-03,0,False,False,325,1748307,66666,73333,0,3.8
2025-03-28 14:30:00,2025-03-28 15:15:00,BULL_PUT,23545.7,23550,23050,117.4,16.05,121.45,16.75,101.35000000000001,104.7,-3.3499999999999943,-1088.7499999999982,215.9291662325,-1304.6791662324981,Reversal,2025-04-03,0,False,False,325,1753173,66713,73384,0,3.8
2025-03-28 15:20:00,2025-04-01 09:30:00,BEAR_CALL,23500.6,23500,24000,131.4,13.1,98.05,7.05,118.30000000000001,91.0,27.30000000000001,8872.500000000004,206.45181858,8666.048181420003,Reversal,2025-04-03,4,True,False,325,1751868,66585,73244,0,3.8
2025-04-01 09:35:00,2025-04-01 10:20:00,BULL_PUT,23532.35,23550,23050,122.4,13.65,128.3,12.7,108.75,115.60000000000001,-6.8500000000000085,-2226.2500000000027,219.24541540250004,-2445.4954154025027,Reversal,2025-04-03,0,False,False,325,1760534,66675,73342,0,3.8
2025-04-01 10:25:00,2025-04-01 11:45:00,BEAR_CALL,23307.2,23300,23800,159.44,10.35,74.34,6.95,149.09,67.39,81.7,26552.5,207.77081233400003,26344.729187666,Target,2025-04-03,0,False,False,325,1758089,66037,72641,0,3.8
2025-04-01 11:45:00,2025-04-02 09:30:00,BEAR_CALL,23205.3,23200,23700,120.45,10.05,142.75,6.1,110.4,136.65,-26.25,-8531.25,221.58297731750002,-8752.8329773175,Reversal,2025-04-03,1,True,False,325,1784434,65748,72323,0,3.7
2025-04-02 09:35:00,2025-04-03 09:15:00,BULL_PUT,23269.6,23250,22750,75.3,8.65,101.1,6.0,66.64999999999999,95.1,-28.450000000000003,-9246.250000000002,180.85533510250002,-9427.105335102502,Reversal,2025-04-03,1,True,False,325,1775681,65931,72524,0,3.7
2025-04-03 09:20:00,2025-04-03 10:10:00,BEAR_CALL,23240.9,23250,23750,170.9,21.7,178.4,20.1,149.20000000000002,158.3,-9.099999999999994,-2957.499999999998,269.8462896550001,-3227.346289654998,Reversal,2025-04-09,0,False,True,325,1766254,94900,104390,29051,5.4
2025-04-03 10:15:00,2025-04-04 09:15:00,BULL_PUT,23268.6,23250,22750,145.9,29.1,245.0,51.55,116.80000000000001,193.45,-76.64999999999998,-24911.249999999993,305.3018121275,-25216.551812127494,Reversal,2025-04-09,1,True,True,325,1763026,95013,104515,29086,5.4
2025-04-04 09:20:00,2025-04-04 12:35:00,BEAR_CALL,23035.05,23050,23550,160.6,20.8,76.65,7.0,139.79999999999998,69.65,70.14999999999998,22798.749999999993,210.94809780250003,22587.801902197494,Target,2025-04-09,0,False,False,325,1737810,65266,71793,0,3.8
2025-04-04 12:35:00,2025-04-07 09:15:00,BEAR_CALL,22957.1,22950,23450,119.75,10.5,16.75,3.65,109.25,13.1,96.15,31248.750000000004,160.7994116825,31087.950588317504,Target,2025-04-09,3,True,False,325,1760398,65045,71550,0,3.7
2025-04-07 09:15:00,2025-04-07 09:30:00,BEAR_CALL,21888.35,21900,22400,560.5,183.2,459.5,137.55,377.3,321.95,55.35000000000002,17988.750000000007,660.0715627875,17328.678437212508,Reversal,2025-04-09,0,False,False,325,1791486,62017,68219,0,3.5
2025-04-07 09:35:00,2025-04-07 09:55:00,BULL_PUT,22036.05,22050,21550,252.2,149.65,265.89,137.9,102.54999999999998,127.98999999999998,-25.439999999999998,-8268.0,421.731760522,-8689.731760522,Reversal,2025-04-09,0,False,False,325,1808814,62435,68679,0,3.5
2025-04-07 10:00:00,2025-04-07 13:50:00,BEAR_CALL,21984.1,22000,22500,281.89,75.25,286.8,72.84,206.64,213.96,-7.320000000000022,-2379.000000000007,404.36880931900004,-2783.3688093190067,Reversal,2025-04-09,0,False,False,325,1800124,62288,68517,0,3.5
2025-04-07 13:55:00,2025-04-08 09:15:00,BULL_PUT,21985.0,22000,21500,305.55,160.05,58.65,22.25,145.5,36.4,109.1,35457.5,296.802908825,35160.697091175,Target,2025-04-09,1,True,False,325,1797341,62291,68520,0,3.5
2025-04-08 09:15:00,2025-04-08 10:35:00,BULL_PUT,22524.35,22500,22000,168.2,58.65,255.6,92.2,109.54999999999998,163.39999999999998,-53.849999999999994,-17501.249999999996,343.6847168825,-17844.934716882497,Reversal,2025-04-09,0,False,False,325,1832502,63819,70201,0,3.5
2025-04-08 10:40:00,2025-04-08 11:05:00,BEAR_CALL,22292.65,22300,22800,189.7,21.8,265.55,38.6,167.89999999999998,226.95000000000002,-59.05000000000004,-19191.250000000015,328.1618699325,-19519.411869932515,Reversal,2025-04-09,0,False,False,325,1814657,63163,69479,0,3.5
2025-04-08 11:10:00,2025-04-08 13:50:00,BULL_PUT,22436.55,22450,21950,157.44,63.5,139.44,50.85,93.94,88.59,5.349999999999994,1738.7499999999982,265.5818139915,1473.1681860084982,Reversal,2025-04-09,0,False,False,325,1795137,63570,69927,0,3.5
2025-04-08 13:55:00,2025-04-09 09:20:00,BEAR_CALL,22546.4,22550,23050,167.55,24.85,65.09,3.5,142.70000000000002,61.59,81.11000000000001,26360.750000000004,207.6843626395,26153.065637360505,Target,2025-04-09,1,True,False,325,1796611,63881,70270,0,3.6
2025-04-09 09:20:00,2025-04-11 09:15:00,BEAR_CALL,22428.7,22450,22950,332.35,117.05,461.65,158.55,215.3,303.09999999999997,-87.79999999999995,-28534.999999999985,555.77234208,-29090.772342079985,GapStop,2025-04-17,2,True,True,325,1822764,91584,100742,28036,5.0
2025-04-11 14:00:00,2025-04-15 09:15:00,BEAR_CALL,22788.05,22800,23300,256.89,67.5,522.2,154.0,189.39,368.20000000000005,-178.81000000000006,-58113.25000000002,540.1254932195001,-58653.37549321952,GapStop,2025-04-17,4,True,False,325,1793673,64566,71023,0,3.6
2025-04-16 09:15:00,2025-04-16 14:20:00,BULL_PUT,23284.85,23300,22800,90.3,6.7,43.65,4.34,83.6,39.31,44.28999999999999,14394.249999999998,159.64674833950002,14234.603251660497,Target,2025-04-17,0,False,False,325,1735020,65974,72571,0,3.8
2025-04-16 14:20:00,2025-04-17 09:15:00,BULL_PUT,23410.2,23400,22900,83.6,5.8,71.9,1.55,77.8,70.35000000000001,7.449999999999989,2421.2499999999964,168.4508199925,2252.7991800074965,Reversal,2025-04-17,1,True,False,325,1749254,66329,72962,0,3.8
2025-04-17 09:20:00,2025-04-17 09:40:00,BEAR_CALL,23318.05,23300,23800,234.15,47.75,239.3,51.25,186.4,188.05,-1.6500000000000057,-536.2500000000018,345.94640657250005,-882.1964065725019,Reversal,2025-04-24,0,False,True,325,1751507,95215,104737,29148,5.4
2025-04-17 09:45:00,2025-04-17 12:35:00,BULL_PUT,23422.3,23400,22900,183.7,50.5,97.2,33.1,133.2,64.1,69.1,22457.499999999996,247.69573772500001,22209.804262274996,Target,2025-04-24,0,False,True,325,1750625,95641,105205,29278,5.5
2025-04-17 12:35:00,2025-04-21 09:15:00,BULL_PUT,23685.05,23700,23200,197.0,61.4,72.45,19.7,135.6,52.75,82.85,26926.249999999996,237.5783075775,26688.671692422497,Target,2025-04-24,4,True,True,325,1772835,96714,106385,29606,5.5
2025-04-21 09:15:00,2025-04-21 11:15:00,BULL_PUT,23960.4,23950,23450,157.15,35.4,74.3,18.3,121.75,56.0,65.75,21368.75,215.60152040749998,21153.1484795925,Target,2025-04-24,0,False,False,325,1799523,67888,74677,0,3.8
2025-04-21 11:15:00,2025-04-22 09:15:00,BULL_PUT,24124.9,24100,23600,128.8,25.25,90.3,14.75,103.55000000000001,75.55,28.000000000000014,9100.000000000005,206.93155855499998,8893.068441445006,Reversal,2025-04-24,1,True,False,325,1820676,68354,75189,0,3.8
2025-04-22 09:20:00,2025-04-22 10:15:00,BEAR_CALL,24136.65,24150,24650,97.8,10.6,123.25,12.2,87.2,111.05,-23.849999999999994,-7751.249999999998,204.83120754249998,-7956.081207542498,Reversal,2025-04-24,0,False,False,325,1829569,68387,75226,0,3.7
2025-04-22 10:20:00,2025-04-22 15:25:00,BULL_PUT,24203.35,24200,23700,113.15,14.85,111.9,13.25,98.30000000000001,98.65,-0.3499999999999943,-113.74999999999815,207.6739943075,-321.42399430749816,Reversal,2025-04-24,0,False,False,325,1821613,68576,75434,0,3.8
2025-04-23 09:15:00,2025-04-23 10:05:00,BULL_PUT,24313.5,24300,23800,94.35,8.8,110.35,8.6,85.55,101.75,-16.200000000000003,-5265.000000000001,195.232189705,-5460.232189705001,Reversal,2025-04-24,0,False,False,325,1821292,68888,75777,0,3.8
2025-04-23 10:10:00,2025-04-23 10:55:00,BEAR_CALL,24190.65,24200,24700,103.25,7.8,51.5,5.45,95.45,46.05,49.400000000000006,16055.000000000002,169.99887139999998,15885.001128600003,Target,2025-04-24,0,False,False,325,1815832,68540,75394,0,3.8
2025-04-23 10:55:00,2025-04-23 11:40:00,BEAR_CALL,24152.45,24150,24650,70.45,6.4,110.0,7.8,64.05,102.2,-38.150000000000006,-12398.750000000002,183.31333038250003,-12582.063330382502,Reversal,2025-04-24,0,False,False,325,1831717,68432,75275,0,3.7
2025-04-23 11:45:00,2025-04-23 13:55:00,BULL_PUT,24247.25,24250,23750,76.95,8.15,40.85,8.5,68.8,32.35,36.449999999999996,11846.249999999998,154.29663917250002,11691.953360827498,Target,2025-04-24,0,False,False,325,1819135,68701,75571,0,3.8
2025-04-23 13:55:00,2025-04-24 09:25:00,BULL_PUT,24298.5,24300,23800,63.6,8.94,48.05,6.85,54.660000000000004,41.199999999999996,13.460000000000008,4374.500000000003,150.88168791200002,4223.618312088002,Reversal,2025-04-24,1,True,False,325,1830827,68846,75730,0,3.8
2025-04-24 09:30:00,2025-04-25 09:15:00,BEAR_CALL,24319.3,24300,24800,195.25,45.6,219.55,36.95,149.65,182.60000000000002,-32.95000000000002,-10708.750000000005,311.7623887175,-11020.512388717505,Reversal,2025-04-30,1,True,True,325,1835050,99304,109234,30399,5.4
2025-04-25 09:20:00,2025-04-25 09:35:00,BULL_PUT,24303.6,24300,23800,160.75,46.4,176.3,49.0,114.35,127.30000000000001,-12.950000000000017,-4208.7500000000055,281.1279970725,-4489.877997072505,Reversal,2025-04-30,0,False,False,325,1824030,68860,75746,0,3.8
2025-04-25 09:40:00,2025-04-25 10:25:00,BEAR_CALL,24208.15,24200,24700,218.95,37.35,113.0,22.7,181.6,90.3,91.3,29672.5,264.6904541,29407.8095459,Target,2025-04-30,0,False,False,325,1819540,68590,75449,0,3.8
2025-04-25 10:25:00,2025-04-25 12:35:00,BEAR_CALL,23927.5,23950,24450,232.0,50.85,185.5,37.54,181.15,147.96,33.19,10786.75,313.7177532845,10473.0322467155,Reversal,2025-04-30,0,False,False,325,1848948,67795,74574,0,3.7
2025-04-25 12:40:00,2025-04-25 15:20:00,BULL_PUT,23951.05,23950,23450,163.69,47.8,143.15,46.95,115.89,96.2,19.689999999999998,6399.249999999999,266.1171917695,6133.132808230499,Reversal,2025-04-30,0,False,False,325,1859421,67861,74647,0,3.6
2025-04-25 15:25:00,2025-04-28 09:15:00,BEAR_CALL,23991.65,24000,24500,178.15,30.1,221.15,32.65,148.05,188.5,-40.44999999999999,-13146.249999999996,300.36843465249996,-13446.618434652497,Reversal,2025-04-30,3,True,False,325,1865554,67976,74774,0,3.6
2025-04-28 09:20:00,2025-04-28 10:05:00,BULL_PUT,24090.7,24100,23600,134.0,33.85,62.8,18.25,100.15,44.55,55.60000000000001,18070.000000000004,199.24354484500003,17870.756455155002,Target,2025-04-30,0,False,False,325,1852107,68257,75083,0,3.7
2025-04-28 10:05:00,2025-04-29 09:15:00,BULL_PUT,24265.25,24250,23750,112.0,23.45,33.5,10.3,88.55,23.2,65.35,21238.749999999996,170.0831707125,21068.666829287497,Target,2025-04-30,1,True,False,325,1869978,68752,75627,0,3.7
2025-04-29 09:15:00,2025-04-29 09:40:00,BULL_PUT,24439.25,24450,23950,101.3,14.05,140.5,13.25,87.25,127.25,-40.0,-13000.0,215.56821905500004,-13215.568219055,Reversal,2025-04-30,0,False,False,325,1891047,69245,76169,0,3.7
2025-04-29 09:45:00,2025-04-30 09:15:00,BEAR_CALL,24315.55,24300,24800,118.25,6.75,28.55,1.5,111.5,27.05,84.45,27446.25,164.12786980250002,27282.1221301975,Target,2025-04-30,1,True,False,325,1877831,68894,75783,0,3.7
2025-04-30 09:15:00,2025-04-30 15:35:00,BEAR_CALL,24317.6,24300,24800,217.65,47.9,243.75,44.85,169.75,198.9,-29.150000000000006,-9473.750000000002,337.49447535750005,-9811.244475357502,Reversal,2025-05-08,0,False,True,325,1905113,99297,109227,30397,5.2
