entry_time,exit_time,type,entry_spot,sell_strike,buy_strike,sell_entry,buy_entry,sell_exit,buy_exit,net_credit,exit_spread,pnl_per_unit,gross_pnl,charges,total_pnl,exit_reason,expiry,days_held,overnight,is_next_expiry,qty,equity_at_entry,margin_at_entry,margin_req,elm_component,margin_util_pct
2024-08-29 14:50:00,2024-09-02 12:55:00,BULL_PUT,25119.55,25100,24600,325.39,160.55,256.7,160.55,164.83999999999997,96.14999999999998,68.69,446485.0,7471.18034899,439013.81965101,Reversal,2024-10-03,4,True,False,6500,10000000,71172,78289,0,0.7
2024-09-04 13:15:00,2024-09-05 10:20:00,BULL_PUT,25175.8,25200,24700,348.0,186.85,316.35,167.75,161.15,148.60000000000002,12.549999999999983,81574.99999999988,8385.78195795,73189.21804204988,Reversal,2024-10-03,1,True,False,6500,10439014,71331,78465,0,0.7
2024-09-05 10:25:00,2024-09-06 12:20:00,BEAR_CALL,25175.5,25200,25700,420.5,171.4,279.5,101.8,249.1,177.7,71.4,464100.00000000006,8053.606897199999,456046.39310280007,Reversal,2024-10-03,1,True,False,6500,10512203,71331,78464,0,0.7
2024-09-06 12:25:00,2024-09-06 12:55:00,BULL_PUT,24948.6,24950,24450,355.2,175.5,355.2,175.5,179.7,179.7,0.0,0.0,8856.852709400002,-8856.852709400002,Reversal,2024-10-03,0,False,False,6500,10968249,70688,77756,0,0.6
2024-09-06 13:00:00,2024-09-09 09:45:00,BEAR_CALL,24860.0,24850,25350,442.0,206.0,413.3,195.0,236.0,218.3,17.69999999999999,115049.99999999993,10475.356522299999,104574.64347769992,Reversal,2024-10-03,3,True,False,6500,10959393,70437,77480,0,0.6
2024-09-10 09:50:00,2024-09-10 11:15:00,BEAR_CALL,24913.05,24900,25400,400.0,163.4,404.75,169.85,236.6,234.9,1.6999999999999886,11049.999999999925,9650.039548000002,1399.960451999923,Reversal,2024-10-03,0,False,False,6500,11063967,70587,77646,0,0.6
2024-09-10 11:20:00,2024-09-10 15:00:00,BULL_PUT,24981.85,25000,24500,304.8,144.0,278.55,126.1,160.8,152.45000000000002,8.349999999999994,54274.99999999996,7120.54833245,47154.45166754996,Reversal,2024-10-03,0,False,False,6500,11065367,70782,77860,0,0.6
2024-09-11 10:15:00,2024-09-11 13:40:00,BULL_PUT,25066.5,25050,24550,282.3,131.9,269.2,131.9,150.4,137.29999999999998,13.100000000000023,85150.00000000015,6842.7834613,78307.21653870014,Reversal,2024-10-03,0,False,False,6500,11112522,71022,78124,0,0.6
2024-09-11 13:45:00,2024-09-12 09:15:00,BEAR_CALL,25023.5,25000,25500,363.45,129.0,365.0,130.05,234.45,234.95,-0.5,-3250.0,8469.6407375,-11719.6407375,Reversal,2024-10-03,1,True,False,6500,11190829,70900,77990,0,0.6
2024-09-12 09:35:00,2024-09-12 11:25:00,BULL_PUT,25009.95,25000,24500,245.05,104.0,256.6,120.0,141.05,136.60000000000002,4.449999999999989,28924.999999999927,6188.513558650002,22736.486441349924,Reversal,2024-10-03,0,False,False,6500,11179109,70862,77948,0,0.6
2024-09-12 11:30:00,2024-09-12 14:00:00,BEAR_CALL,24984.45,25000,25500,336.55,121.15,362.0,122.3,215.4,239.7,-24.299999999999983,-157949.99999999988,8098.456632,-166048.45663199987,Reversal,2024-10-03,0,False,False,6500,11201846,70789,77868,0,0.6
2024-09-12 14:05:00,2024-09-16 12:10:00,BULL_PUT,25204.95,25200,24700,279.0,117.65,177.0,67.75,161.35,109.25,52.099999999999994,338649.99999999994,5309.063139400001,333340.93686059996,Reversal,2024-10-03,4,True,False,6500,11035797,71414,78555,0,0.6
2024-09-16 13:45:00,2024-09-18 13:00:00,BULL_PUT,25418.1,25400,24900,211.0,80.0,213.7,87.3,131.0,126.39999999999999,4.6000000000000085,29900.000000000055,5097.501532,24802.498468000056,Reversal,2024-10-03,2,True,False,6500,11369138,72018,79220,0,0.6
2024-09-18 13:05:00,2024-09-18 15:00:00,BEAR_CALL,25402.4,25400,25900,282.0,75.25,280.25,76.84,206.75,203.41,3.3400000000000034,21710.000000000022,6269.97085314,15440.029146860023,Reversal,2024-10-03,0,False,False,6500,11393941,71973,79171,0,0.6
2024-09-18 15:05:00,2024-09-19 10:10:00,BULL_PUT,25404.2,25400,24900,226.8,92.6,146.35,51.15,134.20000000000002,95.19999999999999,39.00000000000003,253500.00000000017,4311.5404249,249188.45957510016,Reversal,2024-10-03,1,True,False,6500,11409381,71979,79176,0,0.6
2024-09-19 10:15:00,2024-09-20 09:15:00,BEAR_CALL,25506.95,25500,26000,270.0,60.25,258.0,55.65,209.75,202.35,7.400000000000006,48100.00000000004,5709.847191899999,42390.152808100036,Reversal,2024-10-03,1,True,False,6500,11658569,72270,79497,0,0.6
2024-09-20 09:20:00,2024-09-20 13:30:00,BULL_PUT,25492.1,25500,25000,210.4,75.15,136.8,52.65,135.25,84.15,51.099999999999994,332149.99999999994,4032.845225,328117.15477499994,Reversal,2024-10-03,0,False,False,6500,11700959,72228,79450,0,0.6
2024-09-20 13:35:00,2024-09-20 13:45:00,BEAR_CALL,25572.6,25550,26050,278.5,56.5,253.55,52.95,222.0,200.60000000000002,21.399999999999977,139099.99999999985,5710.4644215,133389.53557849987,Reversal,2024-10-03,0,False,False,6500,12029076,72456,79701,0,0.6
2024-09-20 13:50:00,2024-09-25 10:05:00,BULL_PUT,25718.55,25700,25200,229.0,81.5,84.65,23.5,147.5,61.150000000000006,86.35,561275.0,3462.3697616499994,557812.63023835,Reversal,2024-10-03,5,True,False,6500,12162466,72869,80156,0,0.6
2024-09-25 10:10:00,2024-09-25 14:05:00,BEAR_CALL,25911.25,25900,26400,212.35,31.4,211.0,31.35,180.95,179.65,1.299999999999983,8449.999999999889,4425.642288100001,4024.3577118998883,Reversal,2024-10-03,0,False,False,6500,12720279,73415,80757,0,0.6
