entry_time,exit_time,type,entry_spot,sell_strike,buy_strike,sell_entry,buy_entry,sell_exit,buy_exit,net_credit,exit_spread,pnl_per_unit,gross_pnl,charges,total_pnl,exit_reason,expiry,days_held,overnight,is_next_expiry
2025-01-15 13:25:00,2025-01-16 09:15:00,BEAR_CALL,23173.65,23150,23650,96.6,2.95,174.75,3.7,93.64999999999999,171.05,-77.40000000000002,-25155.000000000007,166.71628689999997,-25321.716286900006,Reversal,2025-01-16,1,True,False
2025-01-16 09:15:00,2025-01-17 09:15:00,BULL_PUT,23335.75,23350,22850,172.15,39.79,233.25,56.4,132.36,176.85,-44.48999999999998,-14459.249999999995,239.8786742695,-14699.128674269494,Reversal,2025-01-23,1,True,True
2025-01-17 09:15:00,2025-01-17 12:15:00,BEAR_CALL,23181.75,23200,23700,199.3,33.79,215.35,31.85,165.51000000000002,183.5,-17.98999999999998,-5846.749999999994,237.5801949045,-6084.3301949044935,Reversal,2025-01-23,0,False,False
2025-01-17 12:15:00,2025-01-21 09:55:00,BULL_PUT,23257.3,23250,22750,194.4,49.6,102.35,13.6,144.8,88.75,56.05000000000001,18216.250000000004,212.66545844750001,18003.584541552504,Reversal,2025-01-23,4,True,False
2025-01-21 09:55:00,2025-01-21 11:45:00,BEAR_CALL,23299.15,23300,23800,172.95,14.85,139.94,12.7,158.1,127.24,30.86,10029.5,202.763531562,9826.736468438,Reversal,2025-01-23,0,False,False
2025-01-21 11:45:00,2025-01-21 12:15:00,BULL_PUT,23370.95,23350,22850,190.65,29.55,209.45,35.15,161.1,174.29999999999998,-13.199999999999989,-4289.999999999996,233.62601003999998,-4523.626010039996,Reversal,2025-01-23,0,False,False
2025-01-21 12:15:00,2025-01-22 14:55:00,BEAR_CALL,23161.35,23150,23650,206.55,25.3,59.45,2.4,181.25,57.050000000000004,124.19999999999999,40364.99999999999,203.266538885,40161.73346111499,Reversal,2025-01-23,1,True,False
2025-01-22 14:55:00,2025-01-23 12:30:00,BULL_PUT,23159.4,23150,22650,69.9,4.05,3.45,1.25,65.85000000000001,2.2,63.650000000000006,20686.250000000004,128.3436935825,20557.906306417502,Target,2025-01-23,1,True,False
2025-01-23 12:30:00,2025-01-24 09:45:00,BULL_PUT,23264.55,23250,22750,163.1,39.15,190.4,47.5,123.94999999999999,142.9,-18.950000000000017,-6158.7500000000055,225.2256706575,-6383.975670657505,Reversal,2025-01-30,1,True,True
2025-01-24 09:45:00,2025-01-24 11:10:00,BEAR_CALL,23182.75,23200,23700,224.8,37.95,209.35,31.65,186.85000000000002,177.7,9.150000000000034,2973.750000000011,248.99035393749995,2724.759646062511,Reversal,2025-01-30,0,False,False
2025-01-24 11:10:00,2025-01-24 13:00:00,BULL_PUT,23279.2,23300,22800,190.7,39.95,210.7,44.5,150.75,166.2,-15.449999999999989,-5021.249999999996,239.6708916425,-5260.920891642496,Reversal,2025-01-30,0,False,False
2025-01-24 13:00:00,2025-01-28 11:00:00,BEAR_CALL,23183.35,23200,23700,184.0,25.45,64.65,5.0,158.55,59.650000000000006,98.9,32142.500000000004,194.83999205500004,31947.660007945004,Reversal,2025-01-30,4,True,False
2025-01-28 11:00:00,2025-01-28 14:50:00,BULL_PUT,22972.7,22950,22450,178.45,31.3,118.2,15.15,147.14999999999998,103.05,44.09999999999998,14332.499999999993,205.659169255,14126.840830744994,Reversal,2025-01-30,0,False,False
2025-01-28 14:50:00,2025-01-29 10:20:00,BEAR_CALL,22970.35,22950,23450,183.75,18.75,236.5,30.05,165.0,206.45,-41.44999999999999,-13471.249999999996,230.46517200250003,-13701.715172002496,Reversal,2025-01-30,1,True,False
2025-01-29 10:20:00,2025-01-30 14:10:00,BULL_PUT,23100.05,23100,22600,154.19,20.05,36.5,0.45,134.14,36.05,98.08999999999999,31879.249999999996,174.0665858495,31705.183414150495,Reversal,2025-01-30,1,True,False
2025-01-30 14:10:00,2025-01-30 15:20:00,BEAR_CALL,23167.6,23150,23650,394.65,167.9,419.0,170.0,226.74999999999997,249.0,-22.25000000000003,-7231.250000000009,440.9825261275,-7672.232526127509,Reversal,2025-02-06,0,False,True
2025-01-30 15:20:00,2025-02-01 11:50:00,BULL_PUT,23281.05,23300,22800,282.14,115.3,132.75,49.2,166.83999999999997,83.55,83.28999999999998,27069.249999999993,283.6724454595,26785.577554540494,Reversal,2025-02-06,2,True,True
2025-02-01 11:50:00,2025-02-04 09:15:00,BEAR_CALL,23396.6,23400,23900,298.0,74.8,153.94,9.94,223.2,144.0,79.19999999999999,25739.999999999996,270.043233714,25469.956766285995,Reversal,2025-02-06,3,True,False
2025-02-04 09:15:00,2025-02-04 10:35:00,BULL_PUT,23502.7,23500,23000,104.6,11.6,157.8,24.8,93.0,133.0,-40.0,-13000.0,178.93499574,-13178.93499574,Reversal,2025-02-06,0,False,False
2025-02-04 10:35:00,2025-02-04 11:45:00,BEAR_CALL,23427.25,23450,23950,172.5,16.75,183.05,14.35,155.75,168.70000000000002,-12.950000000000017,-4208.7500000000055,209.9065619825,-4418.656561982505,Reversal,2025-02-06,0,False,False
2025-02-04 11:45:00,2025-02-06 09:30:00,BULL_PUT,23598.1,23600,23100,158.9,23.2,37.54,1.25,135.70000000000002,36.29,99.41000000000003,32308.250000000007,177.2236065345,32131.02639346551,Reversal,2025-02-06,2,True,False
2025-02-06 09:30:00,2025-02-07 10:05:00,BEAR_CALL,23656.85,23650,24150,239.5,51.25,163.35,24.2,188.25,139.15,49.099999999999994,15957.499999999998,247.550264215,15709.949735784998,Reversal,2025-02-13,1,True,True
2025-02-07 10:05:00,2025-02-07 10:15:00,BULL_PUT,23653.45,23650,23150,208.75,47.65,171.9,33.65,161.1,138.25,22.849999999999994,7426.249999999998,238.4419455475,7187.808054452498,Reversal,2025-02-13,0,False,False
2025-02-07 10:15:00,2025-02-07 11:20:00,BEAR_CALL,23549.5,23550,24050,222.55,32.7,242.55,34.95,189.85000000000002,207.60000000000002,-17.75,-5768.75,253.5667068875,-6022.3167068875,Reversal,2025-02-13,0,False,False
2025-02-07 11:20:00,2025-02-07 13:10:00,BULL_PUT,23668.2,23650,23150,140.94,23.25,182.7,27.9,117.69,154.79999999999998,-37.109999999999985,-12060.749999999995,202.49271162949998,-12263.242711629495,Reversal,2025-02-13,0,False,False
2025-02-07 13:10:00,2025-02-12 09:15:00,BEAR_CALL,23547.7,23550,24050,179.0,22.6,8.4,1.3,156.4,7.1000000000000005,149.3,48522.50000000001,182.17200386499997,48340.327996135005,Target,2025-02-13,5,True,False
2025-02-12 09:15:00,2025-02-12 11:40:00,BEAR_CALL,23032.25,23050,23550,127.7,8.4,58.3,3.55,119.3,54.75,64.55,20978.75,164.75467084750002,20813.9953291525,Reversal,2025-02-13,0,False,False
2025-02-12 11:40:00,2025-02-13 11:30:00,BULL_PUT,23009.55,23000,22500,127.35,6.95,5.95,0.45,120.39999999999999,5.5,114.89999999999999,37342.5,155.286170735,37187.213829265,Target,2025-02-13,1,True,False
2025-02-13 11:30:00,2025-02-13 13:45:00,BULL_PUT,23201.95,23200,22700,157.85,34.79,224.9,53.1,123.06,171.8,-48.74000000000001,-15840.500000000004,229.79947127200003,-16070.299471272003,Reversal,2025-02-20,0,False,True
2025-02-13 13:45:00,2025-02-20 15:29:00,BEAR_CALL,23057.8,23050,23550,224.85,39.35,0.05,0.05,185.5,0.0,185.5,60287.5,203.990879515,60083.509120485,Expiry,2025-02-20,7,True,True
2025-03-17 09:15:00,2025-03-18 09:15:00,BEAR_CALL,22502.65,22500,23000,136.55,8.0,188.85,6.9,128.55,181.95,-53.39999999999998,-17354.999999999993,189.439486815,-17544.439486814994,Reversal,2025-03-20,1,True,False
2025-03-18 09:15:00,2025-03-20 09:15:00,BULL_PUT,22611.5,22600,22100,98.05,7.9,4.59,0.75,90.14999999999999,3.84,86.30999999999999,28050.749999999996,141.8385599545,27908.911440045496,Target,2025-03-20,2,True,False
2025-03-21 09:15:00,2025-03-21 13:50:00,BULL_PUT,23197.85,23200,22700,138.6,19.0,82.15,11.55,119.6,70.60000000000001,48.999999999999986,15924.999999999995,178.52285836499996,15746.477141634994,Reversal,2025-03-27,0,False,False
2025-03-21 13:50:00,2025-03-24 09:15:00,BEAR_CALL,23283.2,23300,23800,151.75,12.95,244.25,25.1,138.8,219.15,-80.35,-26113.749999999996,213.6929977525,-26327.442997752496,Reversal,2025-03-27,3,True,False
2025-03-24 09:30:00,2025-03-25 10:50:00,BULL_PUT,23454.9,23450,22950,118.35,14.65,33.6,7.15,103.69999999999999,26.450000000000003,77.24999999999999,25106.249999999996,159.3993199375,24946.850680062496,Reversal,2025-03-27,1,True,False
2025-03-25 10:50:00,2025-03-27 10:00:00,BEAR_CALL,23718.0,23700,24200,160.5,19.55,16.25,1.8,140.95,14.45,126.49999999999999,41112.49999999999,174.56514200499998,40937.934857994995,Reversal,2025-03-27,2,True,False
2025-03-27 10:00:00,2025-03-28 09:35:00,BULL_PUT,23594.65,23600,23100,143.9,33.15,177.2,30.3,110.75,146.89999999999998,-36.14999999999998,-11748.749999999993,205.6112282775,-11954.361228277492,Reversal,2025-04-03,1,True,True
2025-03-28 09:35:00,2025-03-28 10:30:00,BEAR_CALL,23512.6,23500,24000,176.0,25.0,221.85,31.8,151.0,190.04999999999998,-39.04999999999998,-12691.249999999995,226.46564088250003,-12917.715640882494,Reversal,2025-04-03,0,False,False
2025-03-28 10:30:00,2025-03-28 12:30:00,BULL_PUT,23626.75,23650,23150,160.05,26.4,189.1,26.75,133.65,162.35,-28.69999999999999,-9327.499999999996,212.18181941500004,-9539.681819414996,Reversal,2025-04-03,0,False,False
2025-03-28 12:30:00,2025-03-28 14:40:00,BEAR_CALL,23491.5,23500,24000,160.8,18.95,161.8,16.85,141.85000000000002,144.95000000000002,-3.0999999999999943,-1007.4999999999982,202.87071482000002,-1210.3707148199983,Reversal,2025-04-03,0,False,False
