entry_time,exit_time,type,entry_spot,sell_strike,buy_strike,sell_entry,buy_entry,sell_exit,buy_exit,net_credit,exit_spread,pnl_per_unit,gross_pnl,charges,total_pnl,exit_reason,expiry,days_held,overnight,is_next_expiry
2024-10-22 10:10:00,2024-10-23 10:00:00,BEAR_CALL,24757.85,24750,25250,145.6,6.7,27.95,1.95,138.9,26.0,112.9,36692.5,167.58758681,36524.91241319,Reversal,2024-10-24,1,True,False
2024-10-23 10:00:00,2024-10-23 14:20:00,BULL_PUT,24529.25,24550,24050,138.69,15.8,136.15,7.0,122.89,129.15,-6.260000000000005,-2034.5000000000016,183.900604622,-2218.4006046220015,Reversal,2024-10-24,0,False,False
2024-10-23 14:20:00,2024-10-24 13:30:00,BEAR_CALL,24445.0,24450,24950,87.9,2.4,3.9,0.4,85.5,3.5,82.0,26650.0,136.08516833000002,26513.91483167,Target,2024-10-24,1,True,False
2024-10-24 13:30:00,2024-10-25 15:10:00,BEAR_CALL,24393.55,24400,24900,175.75,22.9,58.6,6.7,152.85,51.9,100.94999999999999,32808.74999999999,190.55728014749997,32618.192719852494,Reversal,2024-10-31,1,True,True
2024-10-25 15:10:00,2024-10-28 09:40:00,BULL_PUT,24172.4,24150,23650,153.19,31.55,124.75,22.45,121.64,102.3,19.340000000000003,6285.500000000001,198.36355513699996,6087.136444863001,Reversal,2024-10-31,3,True,False
2024-10-28 09:40:00,2024-10-28 09:55:00,BEAR_CALL,24148.85,24150,24650,177.35,15.15,224.5,20.45,162.2,204.05,-41.85000000000002,-13601.250000000007,220.7952148225,-13822.045214822507,Reversal,2024-10-31,0,False,False
2024-10-28 09:55:00,2024-10-28 14:00:00,BULL_PUT,24287.95,24300,23800,138.55,22.7,71.65,10.8,115.85000000000001,60.85000000000001,55.0,17875.0,177.15808638500002,17697.841913615,Reversal,2024-10-31,0,False,False
2024-10-28 14:00:00,2024-10-29 12:00:00,BEAR_CALL,24374.2,24350,24850,152.0,8.44,72.2,2.85,143.56,69.35000000000001,74.21,24118.249999999996,177.6900908645,23940.559909135496,Reversal,2024-10-31,1,True,False
2024-10-29 12:00:00,2024-10-30 09:15:00,BULL_PUT,24279.3,24300,23800,131.75,12.95,52.35,5.8,118.8,46.550000000000004,72.25,23481.25,167.45806199249998,23313.7919380075,Reversal,2024-10-31,1,True,False
2024-10-30 09:15:00,2024-10-31 11:30:00,BEAR_CALL,24365.2,24350,24850,130.44,3.75,7.05,0.9,126.69,6.1499999999999995,120.53999999999999,39175.5,156.61295884700002,39018.887041153,Target,2024-10-31,1,True,False
2024-10-31 11:30:00,2024-11-01 18:00:00,BEAR_CALL,24243.3,24250,24750,241.1,47.2,232.45,50.5,193.89999999999998,181.95,11.949999999999989,3883.7499999999964,269.9527873125,3613.7972126874965,Reversal,2024-11-07,1,True,True
2024-11-01 18:00:00,2024-11-04 09:15:00,BULL_PUT,24342.35,24350,23850,256.89,78.95,272.45,81.34,177.94,191.10999999999999,-13.169999999999987,-4280.249999999996,301.9826673115,-4582.232667311497,Reversal,2024-11-07,3,True,False
2024-11-04 09:15:00,2024-11-04 12:00:00,BEAR_CALL,24115.25,24100,24600,270.0,52.9,119.45,16.39,217.1,103.06,114.03999999999999,37063.0,251.83987777699997,36811.160122223,Reversal,2024-11-07,0,False,False
2024-11-04 12:00:00,2024-11-05 11:35:00,BULL_PUT,23946.45,23950,23450,239.3,66.15,194.25,44.95,173.15,149.3,23.849999999999994,7751.249999999998,263.74169788250003,7487.508302117498,Reversal,2024-11-07,1,True,False
2024-11-05 11:35:00,2024-11-05 13:20:00,BEAR_CALL,23898.45,23900,24400,208.6,32.54,186.9,26.9,176.06,160.0,16.060000000000002,5219.500000000001,235.240519287,4984.259480713001,Reversal,2024-11-07,0,False,False
2024-11-05 13:20:00,2024-11-06 11:45:00,BULL_PUT,23970.2,23950,23450,205.55,46.4,12.9,5.65,159.15,7.25,151.9,49367.5,200.57957902499996,49166.920420975,Target,2024-11-07,1,True,False
2024-11-06 11:45:00,2024-11-07 09:20:00,BULL_PUT,24393.2,24400,23900,119.0,11.4,48.45,0.8,107.6,47.650000000000006,59.94999999999999,19483.749999999996,158.46610213250003,19325.283897867495,Reversal,2024-11-07,1,True,False
2024-11-07 09:20:00,2024-11-08 09:25:00,BEAR_CALL,24397.1,24400,24900,234.75,45.8,78.55,7.85,188.95,70.7,118.24999999999999,38431.24999999999,224.59784579749999,38206.65215420249,Reversal,2024-11-14,1,True,True
2024-11-08 09:25:00,2024-11-08 11:50:00,BULL_PUT,24170.5,24150,23650,176.35,41.65,158.3,28.65,134.7,129.65,5.049999999999983,1641.2499999999945,218.3073056975,1422.9426943024946,Reversal,2024-11-14,0,False,False
2024-11-08 11:50:00,2024-11-11 09:30:00,BEAR_CALL,24120.15,24100,24600,177.2,20.0,143.0,11.85,157.2,131.15,26.049999999999983,8466.249999999995,205.5349816525,8260.715018347495,Reversal,2024-11-14,3,True,False
2024-11-11 09:30:00,2024-11-11 12:20:00,BULL_PUT,24143.95,24150,23650,158.55,19.89,84.75,8.5,138.66000000000003,76.25,62.410000000000025,20283.250000000007,186.8354968745,20096.414503125507,Reversal,2024-11-14,0,False,False
2024-11-11 12:20:00,2024-11-11 14:35:00,BEAR_CALL,24217.15,24200,24700,148.65,8.85,118.35,7.15,139.8,111.19999999999999,28.600000000000023,9295.000000000007,184.94461714999997,9110.055382850007,Reversal,2024-11-14,0,False,False
2024-11-11 14:35:00,2024-11-12 10:35:00,BULL_PUT,24191.5,24200,23700,125.2,11.2,137.65,9.5,114.0,128.15,-14.150000000000006,-4598.750000000002,178.3733572275,-4777.123357227501,Reversal,2024-11-14,1,True,False
2024-11-12 10:35:00,2024-11-13 12:45:00,BEAR_CALL,24120.4,24100,24600,137.0,7.55,7.7,1.45,129.45,6.25,123.19999999999999,40039.99999999999,160.54666688499998,39879.453333114994,Target,2024-11-14,1,True,False
2024-11-13 12:45:00,2024-11-14 10:00:00,BEAR_CALL,23675.2,23700,24200,87.6,4.95,38.7,0.75,82.64999999999999,37.95,44.69999999999999,14527.499999999996,141.5759561,14385.924043899997,Reversal,2024-11-14,1,True,False
2024-11-14 10:00:00,2024-11-14 11:05:00,BULL_PUT,23653.6,23650,23150,148.0,33.25,203.2,41.6,114.75,161.6,-46.849999999999994,-15226.249999999998,216.5413068525,-15442.791306852498,Reversal,2024-11-21,0,False,True
2024-11-14 11:05:00,2024-11-18 12:10:00,BEAR_CALL,23520.9,23500,24000,188.0,24.1,114.6,6.4,163.9,108.19999999999999,55.70000000000002,18102.500000000007,204.447458755,17898.052541245008,Reversal,2024-11-21,4,True,True
2024-11-18 12:10:00,2024-11-18 14:30:00,BULL_PUT,23477.55,23500,23000,142.0,16.35,152.4,15.6,125.65,136.8,-11.150000000000006,-3623.750000000002,191.8581191675,-3815.6081191675016,Reversal,2024-11-21,0,False,False
2024-11-18 14:30:00,2024-11-19 09:15:00,BEAR_CALL,23420.65,23400,23900,145.69,8.15,196.05,8.5,137.54,187.55,-50.01000000000002,-16253.250000000005,195.47348590950003,-16448.723485909504,Reversal,2024-11-21,1,True,False
2024-11-19 09:15:00,2024-11-19 14:50:00,BULL_PUT,23590.05,23600,23100,130.85,10.35,69.2,3.2,120.5,66.0,54.5,17712.5,167.92839078,17544.57160922,Reversal,2024-11-21,0,False,False
2024-11-19 14:50:00,2024-11-21 09:45:00,BEAR_CALL,23636.75,23650,24150,94.0,1.85,4.45,0.85,92.15,3.6,88.55000000000001,28778.750000000004,139.1089172075,28639.641082792503,Target,2024-11-21,2,True,False
2024-11-21 09:45:00,2024-11-22 09:15:00,BEAR_CALL,23296.95,23300,23800,216.4,35.35,259.6,43.7,181.05,215.90000000000003,-34.85000000000002,-11326.250000000007,257.6508773025,-11583.900877302507,Reversal,2024-11-28,1,True,True
2024-11-22 09:15:00,2024-11-22 10:45:00,BULL_PUT,23420.65,23400,22900,169.2,45.55,132.8,34.1,123.64999999999999,98.70000000000002,24.949999999999974,8108.749999999992,214.36046923249998,7894.389530767492,Reversal,2024-11-28,0,False,False
2024-11-22 10:45:00,2024-11-22 12:05:00,BEAR_CALL,23474.65,23450,23950,248.3,44.45,325.6,70.84,203.85000000000002,254.76000000000002,-50.91,-16545.75,295.9001327495,-16841.6501327495,Reversal,2024-11-28,0,False,False
2024-11-22 12:05:00,2024-11-25 12:50:00,BULL_PUT,23639.65,23650,23150,198.9,59.4,18.64,7.05,139.5,11.59,127.91,41570.75,200.8993317895,41369.8506682105,Reversal,2024-11-28,3,True,False
2024-11-25 12:50:00,2024-11-26 09:15:00,BEAR_CALL,24209.8,24200,24700,188.8,22.1,177.65,15.4,166.70000000000002,162.25,4.450000000000017,1446.2500000000055,217.9087146475,1228.3412853525056,Reversal,2024-11-28,1,True,False
2024-11-26 09:15:00,2024-11-26 10:15:00,BULL_PUT,24310.35,24300,23800,142.4,22.85,167.0,23.2,119.55000000000001,143.8,-24.25,-7881.25,198.64009872249997,-8079.8900987225,Reversal,2024-11-28,0,False,False
2024-11-26 10:15:00,2024-11-27 12:20:00,BEAR_CALL,24171.75,24150,24650,166.9,10.75,155.1,5.09,156.15,150.01,6.140000000000015,1995.5000000000048,198.076599832,1797.4234001680047,Reversal,2024-11-28,1,True,False
2024-11-27 12:20:00,2024-11-28 10:30:00,BULL_PUT,24256.65,24250,23750,77.09,4.75,35.29,0.95,72.34,34.339999999999996,38.00000000000001,12350.000000000002,136.287965184,12213.712034816002,Reversal,2024-11-28,1,True,False
2024-11-28 10:30:00,2024-11-29 09:25:00,BEAR_CALL,24225.8,24250,24750,231.7,36.65,89.3,9.8,195.04999999999998,79.5,115.54999999999998,37553.74999999999,224.3242663225,37329.42573367749,Reversal,2024-12-05,1,True,True
2024-11-29 09:25:00,2024-12-02 09:15:00,BULL_PUT,24029.1,24050,23550,210.65,53.8,138.75,25.9,156.85000000000002,112.85,44.00000000000003,14300.00000000001,231.788787055,14068.211212945009,Reversal,2024-12-05,3,True,False
2024-12-02 09:15:00,2024-12-02 09:45:00,BEAR_CALL,24037.75,24050,24550,181.05,19.6,226.2,26.85,161.45000000000002,199.35,-37.89999999999998,-12317.499999999993,226.35809438500002,-12543.858094384992,Reversal,2024-12-05,0,False,False
2024-12-02 09:45:00,2024-12-04 11:55:00,BULL_PUT,24129.2,24150,23650,145.05,25.15,37.29,2.95,119.9,34.339999999999996,85.56,27807.0,171.863532562,27635.136467438,Reversal,2024-12-05,2,True,False
2024-12-04 11:55:00,2024-12-04 12:25:00,BEAR_CALL,24414.0,24400,24900,146.05,7.0,152.3,5.85,139.05,146.45000000000002,-7.400000000000006,-2405.000000000002,187.84336976000003,-2592.8433697600017,Reversal,2024-12-05,0,False,False
2024-12-04 12:25:00,2024-12-04 14:50:00,BULL_PUT,24495.1,24500,24000,142.5,14.5,143.44,16.64,128.0,126.8,1.2000000000000028,390.0000000000009,190.986559134,199.0134408660009,Reversal,2024-12-05,0,False,False
2024-12-04 14:50:00,2024-12-05 12:05:00,BEAR_CALL,24445.25,24450,24950,119.2,3.25,152.3,4.9,115.95,147.4,-31.450000000000003,-10221.250000000002,174.46078213250001,-10395.710782132503,Reversal,2024-12-05,1,True,False
2024-12-05 12:05:00,2024-12-05 14:50:00,BULL_PUT,24516.75,24500,24000,263.64,96.35,130.1,43.65,167.29,86.44999999999999,80.84,26273.0,269.4079315270001,26003.592068473,Reversal,2024-12-12,0,False,True
2024-12-05 14:50:00,2024-12-05 15:05:00,BEAR_CALL,24624.8,24600,25100,321.45,81.4,263.25,59.8,240.04999999999998,203.45,36.599999999999994,11894.999999999998,320.85432569500006,11574.145674304998,Reversal,2024-12-12,0,False,True
2024-12-05 15:05:00,2024-12-09 10:00:00,BULL_PUT,24717.85,24700,24200,223.3,69.25,220.9,43.4,154.05,177.5,-23.44999999999999,-7621.249999999996,259.99503119249994,-7881.245031192497,Reversal,2024-12-12,4,True,True
2024-12-09 10:00:00,2024-12-10 15:05:00,BEAR_CALL,24605.8,24600,25100,171.7,26.3,111.35,9.65,145.39999999999998,101.69999999999999,43.69999999999999,14202.499999999996,198.26933244999998,14004.230667549997,Reversal,2024-12-12,1,True,False
2024-12-10 15:05:00,2024-12-12 10:55:00,BULL_PUT,24620.3,24600,24100,121.4,9.35,39.4,1.95,112.05000000000001,37.449999999999996,74.60000000000002,24245.000000000007,158.47998720500001,24086.52001279501,Reversal,2024-12-12,2,True,False
2024-12-12 10:55:00,2024-12-13 11:15:00,BEAR_CALL,24602.1,24600,25100,196.7,30.4,65.75,9.55,166.29999999999998,56.2,110.09999999999998,35782.49999999999,203.68896601999998,35578.81103397999,Reversal,2024-12-19,1,True,True
2024-12-13 11:15:00,2024-12-16 10:25:00,BULL_PUT,24317.25,24300,23800,194.15,43.1,42.95,6.05,151.05,36.900000000000006,114.15,37098.75,199.4174880625,36899.3325119375,Reversal,2024-12-19,3,True,False
2024-12-16 10:25:00,2024-12-19 09:15:00,BEAR_CALL,24665.25,24650,25150,172.85,24.1,6.65,3.3,148.75,3.3500000000000005,145.4,47255.0,180.219595745,47074.780404255,Target,2024-12-19,3,True,False
2024-12-26 09:15:00,2024-12-26 10:05:00,BULL_PUT,23835.4,23850,23350,165.5,37.0,180.1,39.0,128.5,141.1,-12.599999999999994,-4094.999999999998,220.58709168000004,-4315.587091679999,Reversal,2025-01-02,0,False,True
2024-12-27 09:15:00,2024-12-27 12:05:00,BULL_PUT,23823.05,23800,23300,157.0,34.5,110.65,16.7,122.5,93.95,28.549999999999997,9278.749999999998,195.83571129249998,9082.914288707498,Reversal,2025-01-02,0,False,False
2024-12-30 10:45:00,2024-12-30 12:25:00,BULL_PUT,23840.5,23850,23350,123.85,11.5,119.9,13.5,112.35,106.4,5.949999999999989,1933.7499999999964,177.0421821875,1756.7078178124964,Reversal,2025-01-02,0,False,False
2024-12-31 10:50:00,2025-01-01 09:45:00,BULL_PUT,23586.0,23600,23100,154.44,17.89,118.95,10.05,136.55,108.9,27.650000000000006,8986.250000000002,190.3674875965,8795.882512403501,Reversal,2025-01-02,1,True,False
2025-01-01 10:45:00,2025-01-02 13:00:00,BULL_PUT,23710.85,23700,23200,125.55,9.69,6.75,1.0,115.86,5.75,110.11,35785.75,155.2273437395,35630.5226562605,Target,2025-01-02,1,True,False
2025-01-02 13:00:00,2025-01-03 09:30:00,BULL_PUT,24061.0,24050,23550,206.1,61.7,152.6,31.8,144.39999999999998,120.8,23.59999999999998,7669.999999999994,235.59600781,7434.403992189994,Reversal,2025-01-09,1,True,True
2025-01-03 09:30:00,2025-01-03 11:20:00,BEAR_CALL,24105.2,24100,24600,198.2,31.3,158.19,21.6,166.89999999999998,136.59,30.309999999999974,9850.74999999999,223.6083428545,9627.14165714549,Reversal,2025-01-09,0,False,False
2025-01-03 11:20:00,2025-01-03 14:00:00,BULL_PUT,24132.55,24150,23650,201.5,33.6,223.5,34.9,167.9,188.6,-20.69999999999999,-6727.499999999996,241.169083175,-6968.669083174997,Reversal,2025-01-09,0,False,False
2025-01-03 14:00:00,2025-01-06 09:20:00,BEAR_CALL,24032.6,24050,24550,144.35,17.85,126.65,13.75,126.5,112.9,13.599999999999994,4419.999999999998,188.53895673,4231.461043269998,Reversal,2025-01-09,3,True,False
2025-01-06 09:20:00,2025-01-06 09:40:00,BULL_PUT,24080.6,24100,23600,207.05,30.55,270.35,50.55,176.5,219.8,-43.30000000000001,-14072.500000000004,257.36780142500004,-14329.867801425004,Reversal,2025-01-09,0,False,False
2025-01-06 09:40:00,2025-01-06 12:35:00,BEAR_CALL,23948.35,23950,24450,151.8,20.95,87.7,11.95,130.85000000000002,75.75,55.10000000000002,17907.500000000007,185.89910952,17721.600890480007,Reversal,2025-01-09,0,False,False
2025-01-06 12:35:00,2025-01-06 13:45:00,BULL_PUT,23747.8,23750,23250,209.5,48.9,252.4,61.25,160.6,191.15,-30.55000000000001,-9928.750000000004,263.4969376525,-10192.246937652504,Reversal,2025-01-09,0,False,False
2025-01-06 13:45:00,2025-01-07 09:15:00,BEAR_CALL,23633.75,23650,24150,189.45,37.85,222.15,39.85,151.6,182.3,-30.700000000000017,-9977.500000000005,238.31596576500002,-10215.815965765005,Reversal,2025-01-09,1,True,False
2025-01-07 09:15:00,2025-01-07 10:00:00,BULL_PUT,23754.0,23750,23250,174.05,33.79,192.45,37.1,140.26000000000002,155.35,-15.089999999999975,-4904.249999999992,224.9950188595,-5129.245018859492,Reversal,2025-01-09,0,False,False
2025-01-07 10:00:00,2025-01-08 13:40:00,BEAR_CALL,23650.2,23650,24150,167.6,17.85,44.95,2.54,149.75,42.410000000000004,107.34,34885.5,182.13696618699998,34703.363033813,Reversal,2025-01-09,1,True,False
2025-01-08 13:40:00,2025-01-09 09:35:00,BULL_PUT,23629.5,23650,23150,118.0,5.35,82.0,1.75,112.65,80.25,32.400000000000006,10530.000000000002,162.46877395500002,10367.531226045001,Reversal,2025-01-09,1,True,False
2025-01-09 09:35:00,2025-01-10 10:50:00,BEAR_CALL,23604.05,23600,24100,198.4,34.9,122.1,15.05,163.5,107.05,56.45,18346.25,215.92067697250002,18130.3293230275,Reversal,2025-01-16,1,True,True
2025-01-10 10:50:00,2025-01-10 14:10:00,BULL_PUT,23464.85,23450,22950,171.6,40.6,138.85,27.75,131.0,111.1,19.900000000000006,6467.500000000002,212.69801723999998,6254.801982760002,Reversal,2025-01-16,0,False,False
2025-01-10 14:10:00,2025-01-13 10:30:00,BEAR_CALL,23441.25,23450,23950,197.7,28.1,104.85,11.95,169.6,92.89999999999999,76.7,24927.5,210.64573623,24716.85426377,Reversal,2025-01-16,3,True,False
2025-01-13 10:30:00,2025-01-13 12:15:00,BULL_PUT,23334.1,23350,22850,164.0,32.7,212.4,36.7,131.3,175.7,-44.39999999999998,-14429.999999999993,222.93180509,-14652.931805089993,Reversal,2025-01-16,0,False,False
2025-01-13 12:15:00,2025-01-14 09:15:00,BEAR_CALL,23192.6,23200,23700,155.44,17.89,129.69,13.2,137.55,116.49,21.060000000000016,6844.5000000000055,193.85553783099996,6650.644462169005,Reversal,2025-01-16,1,True,False
2025-01-14 09:15:00,2025-01-14 13:00:00,BULL_PUT,23210.45,23200,22700,103.1,15.6,103.05,13.3,87.5,89.75,-2.25,-731.25,165.50431630249997,-896.7543163025,Reversal,2025-01-16,0,False,False
2025-01-14 13:00:00,2025-01-15 10:20:00,BEAR_CALL,23151.15,23150,23650,114.65,8.05,129.85,4.3,106.60000000000001,125.55,-18.94999999999999,-6158.749999999996,169.4995286925,-6328.249528692497,Reversal,2025-01-16,1,True,False
2025-01-15 10:20:00,2025-01-15 13:15:00,BULL_PUT,23241.65,23250,22750,75.05,7.0,75.75,5.45,68.05,70.3,-2.25,-731.25,143.6759639125,-874.9259639125,Reversal,2025-01-16,0,False,False
2025-01-15 13:15:00,2025-01-16 09:15:00,BEAR_CALL,23185.4,23200,23700,67.7,2.54,128.25,2.54,65.16,125.71,-60.55,-19678.75,145.9721527815,-19824.7221527815,Reversal,2025-01-16,1,True,False
2025-01-16 09:15:00,2025-01-17 09:15:00,BULL_PUT,23335.75,23350,22850,172.15,39.79,233.25,56.4,132.36,176.85,-44.48999999999998,-14459.249999999995,239.8786742695,-14699.128674269494,Reversal,2025-01-23,1,True,True
2025-01-17 09:15:00,2025-01-17 10:25:00,BEAR_CALL,23181.75,23200,23700,199.3,33.79,211.35,28.45,165.51000000000002,182.9,-17.389999999999986,-5651.749999999995,235.42505113450002,-5887.175051134495,Reversal,2025-01-23,0,False,False
2025-01-17 10:25:00,2025-01-17 10:45:00,BULL_PUT,23263.65,23250,22750,158.05,32.7,183.35,38.04,125.35000000000001,145.31,-19.959999999999994,-6486.999999999998,216.550979847,-6703.550979846998,Reversal,2025-01-23,0,False,False
2025-01-17 10:45:00,2025-01-17 12:00:00,BEAR_CALL,23147.2,23150,23650,211.85,30.0,224.55,36.29,181.85,188.26000000000002,-6.410000000000025,-2083.250000000008,246.2154519245,-2329.465451924508,Reversal,2025-01-23,0,False,False
2025-01-17 12:00:00,2025-01-20 09:35:00,BULL_PUT,23192.25,23200,22700,187.0,47.55,174.0,35.54,139.45,138.46,0.9899999999999807,321.74999999999375,229.56653639450002,92.18346360549373,Reversal,2025-01-23,3,True,False
2025-01-20 09:35:00,2025-01-20 10:30:00,BEAR_CALL,23179.85,23200,23700,181.0,23.0,190.1,19.85,158.0,170.25,-12.25,-3981.25,218.3165376475,-4199.5665376475,Reversal,2025-01-23,0,False,False
2025-01-20 10:30:00,2025-01-21 09:55:00,BULL_PUT,23259.45,23250,22750,145.05,23.7,102.35,13.6,121.35000000000001,88.75,32.60000000000001,10595.000000000004,186.091944435,10408.908055565003,Reversal,2025-01-23,1,True,False
2025-01-21 09:55:00,2025-01-21 11:45:00,BEAR_CALL,23299.15,23300,23800,172.95,14.85,139.94,12.7,158.1,127.24,30.86,10029.5,202.763531562,9826.736468438,Reversal,2025-01-23,0,False,False
2025-01-21 11:45:00,2025-01-21 12:15:00,BULL_PUT,23370.95,23350,22850,190.65,29.55,209.45,35.15,161.1,174.29999999999998,-13.199999999999989,-4289.999999999996,233.62601003999998,-4523.626010039996,Reversal,2025-01-23,0,False,False
2025-01-21 12:15:00,2025-01-21 13:00:00,BEAR_CALL,23161.35,23150,23650,206.55,25.3,209.2,27.7,181.25,181.5,-0.25,-81.25,236.8681171875,-318.1181171875,Reversal,2025-01-23,0,False,False
2025-01-21 13:00:00,2025-01-21 14:30:00,BULL_PUT,23276.05,23300,22800,186.2,31.85,195.9,24.8,154.35,171.1,-16.75,-5443.75,225.1468231875,-5668.8968231875,Reversal,2025-01-23,0,False,False
2025-01-21 14:30:00,2025-01-22 14:25:00,BEAR_CALL,23101.7,23100,23600,192.0,22.15,79.65,3.65,169.85,76.0,93.85,30501.249999999996,199.62268032250003,30301.627319677496,Reversal,2025-01-23,1,True,False
