entry_time,exit_time,type,entry_spot,sell_strike,buy_strike,sell_entry,buy_entry,sell_exit,buy_exit,net_credit,exit_spread,pnl_per_unit,gross_pnl,charges,total_pnl,exit_reason,expiry,days_held,overnight,is_next_expiry,equity_at_entry,margin_at_entry,margin_req,elm_component,elm_raw,margin_util_pct
2024-10-10 10:05:00,2024-10-10 11:35:00,BULL_PUT,25107.6,25100,24600,146.15,33.0,197.25,48.0,113.15,149.25,-36.099999999999994,-7039.499999999999,168.400489472,-7207.900489471999,Reversal,2024-10-17,0,False,True,344468,102523,112775,31384,97920,29.8
2024-10-10 11:35:00,2024-10-14 09:15:00,BEAR_CALL,25001.9,25000,25500,204.9,29.65,148.19,11.8,175.25,136.39,38.860000000000014,7577.700000000003,170.04307992020003,7407.656920079802,Reversal,2024-10-17,4,True,True,337260,102091,112300,31252,97507,30.3
2024-10-14 09:15:00,2024-10-15 09:45:00,BULL_PUT,25055.95,25050,24550,142.25,18.89,55.8,4.09,123.36,51.709999999999994,71.65,13971.750000000002,141.49429926890002,13830.255700731102,Reversal,2024-10-17,1,True,False,344668,70992,78091,0,97718,20.6
2024-10-15 09:45:00,2024-10-16 14:00:00,BEAR_CALL,25118.7,25100,25600,136.85,5.15,28.55,1.6,131.7,26.95,104.74999999999999,20426.249999999996,135.7085490545,20290.541450945497,Reversal,2024-10-17,1,True,False,358498,71170,78287,0,97963,19.9
2024-10-16 14:00:00,2024-10-16 15:10:00,BULL_PUT,25000.15,25000,24500,92.95,3.15,66.09,1.5,89.8,64.59,25.209999999999994,4915.949999999999,126.64286808470001,4789.307131915299,Reversal,2024-10-17,0,False,False,378788,70834,77917,0,97501,18.7
2024-10-16 15:10:00,2024-10-17 11:15:00,BEAR_CALL,24968.2,24950,25450,93.25,1.7,5.25,0.8,91.55,4.45,87.1,16984.5,121.06085513,16863.43914487,Target,2024-10-17,1,True,False,383578,70743,77818,0,97376,18.4
2024-10-17 11:15:00,2024-10-18 09:45:00,BEAR_CALL,24803.7,24800,25300,177.1,22.1,111.0,11.95,155.0,99.05,55.95,10910.25,158.45473355449997,10751.7952664455,Reversal,2024-10-24,1,True,True,400441,101282,111410,31005,96734,25.3
2024-10-18 09:45:00,2024-10-21 09:30:00,BULL_PUT,24703.8,24700,24200,170.05,39.4,63.4,8.69,130.65,54.71,75.94,14808.3,152.9376327302,14655.3623672698,Reversal,2024-10-24,3,True,False,411193,69994,76994,0,96345,17.0
2024-10-21 09:30:00,2024-10-21 10:00:00,BEAR_CALL,24819.7,24800,25300,176.15,12.6,106.0,8.05,163.55,97.95,65.60000000000001,12792.000000000002,155.83775596400002,12636.162244036002,Reversal,2024-10-24,0,False,False,425848,70322,77355,0,96797,16.5
2024-10-21 10:00:00,2024-10-21 12:10:00,BULL_PUT,24808.35,24800,24300,169.7,25.05,173.35,23.8,144.64999999999998,149.54999999999998,-4.900000000000006,-955.5000000000011,165.42291649700002,-1120.922916497001,Reversal,2024-10-24,0,False,False,438485,70290,77319,0,96753,16.0
2024-10-21 12:10:00,2024-10-21 13:55:00,BEAR_CALL,24720.95,24700,25200,139.1,11.2,183.7,14.75,127.89999999999999,168.95,-41.05,-8004.749999999999,154.13305471249998,-8158.883054712499,Reversal,2024-10-24,0,False,False,437364,70043,77047,0,96412,16.0
2024-10-21 13:55:00,2024-10-21 15:20:00,BULL_PUT,24854.3,24850,24350,140.85,15.5,178.6,20.35,125.35,158.25,-32.900000000000006,-6415.500000000001,156.098624039,-6571.598624039001,Reversal,2024-10-24,0,False,False,429205,70421,77463,0,96932,16.4
2024-10-21 15:20:00,2024-10-22 09:40:00,BEAR_CALL,24765.3,24750,25250,115.0,7.8,142.1,6.65,107.2,135.45,-28.249999999999986,-5508.749999999997,141.26159127649998,-5650.011591276498,Reversal,2024-10-24,1,True,False,422633,70168,77185,0,96585,16.6
2024-10-22 09:40:00,2024-10-22 10:10:00,BULL_PUT,24851.3,24850,24350,129.69,12.65,122.0,10.45,117.03999999999999,111.55,5.489999999999995,1070.549999999999,145.0435589777,925.506441022299,Reversal,2024-10-24,0,False,False,416983,70412,77453,0,96920,16.9
2024-10-22 10:10:00,2024-10-23 10:00:00,BEAR_CALL,24757.85,24750,25250,145.6,6.7,27.95,1.95,138.9,26.0,112.9,22015.5,138.31255208599998,21877.187447914,Reversal,2024-10-24,1,True,False,417909,70147,77162,0,96556,16.8
2024-10-23 10:00:00,2024-10-23 14:20:00,BULL_PUT,24529.25,24550,24050,138.69,15.8,136.15,7.0,122.89,129.15,-6.260000000000005,-1220.700000000001,148.10036277319998,-1368.800362773201,Reversal,2024-10-24,0,False,False,439786,69500,76449,0,95664,15.8
2024-10-23 14:20:00,2024-10-24 13:30:00,BEAR_CALL,24445.0,24450,24950,87.9,2.4,3.9,0.4,85.5,3.5,82.0,15990.0,119.411100998,15870.588899002,Target,2024-10-24,1,True,False,438417,69261,76187,0,95336,15.8
2024-10-24 13:30:00,2024-10-25 15:10:00,BEAR_CALL,24393.55,24400,24900,175.75,22.9,58.6,6.7,152.85,51.9,100.94999999999999,19685.249999999996,152.0943680885,19533.155631911497,Reversal,2024-10-31,1,True,True,454288,99607,109568,30492,95135,21.9
2024-10-25 15:10:00,2024-10-28 09:40:00,BULL_PUT,24172.4,24150,23650,153.19,31.55,124.75,22.45,121.64,102.3,19.340000000000003,3771.3000000000006,156.77813308220001,3614.5218669178007,Reversal,2024-10-31,3,True,False,473821,68488,75337,0,94272,14.5
2024-10-28 09:40:00,2024-10-28 09:55:00,BEAR_CALL,24148.85,24150,24650,177.35,15.15,224.5,20.45,162.2,204.05,-41.85000000000002,-8160.750000000005,170.2371288935,-8330.987128893505,Reversal,2024-10-31,0,False,False,477435,68422,75264,0,94181,14.3
2024-10-28 09:55:00,2024-10-28 14:00:00,BULL_PUT,24287.95,24300,23800,138.55,22.7,71.65,10.8,115.85000000000001,60.85000000000001,55.0,10725.0,144.05485183100004,10580.945148169,Reversal,2024-10-31,0,False,False,469104,68816,75697,0,94723,14.7
2024-10-28 14:00:00,2024-10-29 12:00:00,BEAR_CALL,24374.2,24350,24850,152.0,8.44,72.2,2.85,143.56,69.35000000000001,74.21,14470.949999999999,144.3740545187,14326.5759454813,Reversal,2024-10-31,1,True,False,479685,69060,75966,0,95059,14.4
2024-10-29 12:00:00,2024-10-30 09:15:00,BULL_PUT,24279.3,24300,23800,131.75,12.95,52.35,5.8,118.8,46.550000000000004,72.25,14088.75,138.23483719549998,13950.5151628045,Reversal,2024-10-31,1,True,False,494012,68791,75670,0,94689,13.9
2024-10-30 09:15:00,2024-10-31 11:30:00,BEAR_CALL,24365.2,24350,24850,130.44,3.75,7.05,0.9,126.69,6.1499999999999995,120.53999999999999,23505.3,131.7277753082,23373.572224691798,Target,2024-10-31,1,True,False,507962,69035,75938,0,95024,13.6
2024-10-31 11:30:00,2024-11-01 18:00:00,BEAR_CALL,24243.3,24250,24750,241.1,47.2,232.45,50.5,193.89999999999998,181.95,11.949999999999989,2330.2499999999977,199.73167238749997,2130.5183276124976,Reversal,2024-11-07,1,True,True,531336,98993,108893,30304,94549,18.6
2024-11-01 18:00:00,2024-11-04 09:15:00,BULL_PUT,24342.35,24350,23850,256.89,78.95,272.45,81.34,177.94,191.10999999999999,-13.169999999999987,-2568.1499999999974,218.94960038690002,-2787.0996003868972,Reversal,2024-11-07,3,True,False,533466,68970,75867,0,94935,12.9
2024-11-04 09:15:00,2024-11-04 12:00:00,BEAR_CALL,24115.25,24100,24600,270.0,52.9,119.45,16.39,217.1,103.06,114.03999999999999,22237.8,188.8639266662,22048.9360733338,Reversal,2024-11-07,0,False,False,530679,68327,75159,0,94049,12.9
2024-11-04 12:00:00,2024-11-05 11:35:00,BULL_PUT,23946.45,23950,23450,239.3,66.15,194.25,44.95,173.15,149.3,23.849999999999994,4650.749999999999,196.00501872950002,4454.744981270499,Reversal,2024-11-07,1,True,False,552728,67848,74633,0,93391,12.3
2024-11-05 11:35:00,2024-11-05 13:20:00,BEAR_CALL,23898.45,23900,24400,208.6,32.54,186.9,26.9,176.06,160.0,16.060000000000002,3131.7000000000003,178.90431157220002,2952.7956884278,Reversal,2024-11-07,0,False,False,557183,67712,74484,0,93204,12.2
2024-11-05 13:20:00,2024-11-06 11:45:00,BULL_PUT,23970.2,23950,23450,205.55,46.4,12.9,5.65,159.15,7.25,151.9,29620.5,158.107747415,29462.392252585,Target,2024-11-07,1,True,False,560136,67916,74707,0,93484,12.1
2024-11-06 11:45:00,2024-11-07 09:20:00,BULL_PUT,24393.2,24400,23900,119.0,11.4,48.45,0.8,107.6,47.650000000000006,59.94999999999999,11690.249999999998,132.8396612795,11557.410338720498,Reversal,2024-11-07,1,True,False,589598,69114,76025,0,95133,11.7
2024-11-07 09:20:00,2024-11-08 09:25:00,BEAR_CALL,24397.1,24400,24900,234.75,45.8,78.55,7.85,188.95,70.7,118.24999999999999,23058.749999999996,172.5187074785,22886.231292521497,Reversal,2024-11-14,1,True,True,601156,99621,109584,30496,95149,16.6
2024-11-08 09:25:00,2024-11-08 11:50:00,BULL_PUT,24170.5,24150,23650,176.35,41.65,158.3,28.65,134.7,129.65,5.049999999999983,984.7499999999967,168.7443834185,816.0056165814967,Reversal,2024-11-14,0,False,False,624042,68483,75331,0,94265,11.0
2024-11-08 11:50:00,2024-11-11 09:30:00,BEAR_CALL,24120.15,24100,24600,177.2,20.0,143.0,11.85,157.2,131.15,26.049999999999983,5079.749999999996,161.08098899150002,4918.669011008496,Reversal,2024-11-14,3,True,False,624858,68340,75174,0,94069,10.9
2024-11-11 09:30:00,2024-11-11 12:20:00,BULL_PUT,24143.95,24150,23650,158.55,19.89,84.75,8.5,138.66000000000003,76.25,62.410000000000025,12169.950000000004,149.8612981247,12020.088701875304,Reversal,2024-11-14,0,False,False,629776,68408,75249,0,94161,10.9
2024-11-11 12:20:00,2024-11-11 14:35:00,BEAR_CALL,24217.15,24200,24700,148.65,8.85,118.35,7.15,139.8,111.19999999999999,28.600000000000023,5577.000000000005,148.72677029,5428.273229710005,Reversal,2024-11-14,0,False,False,641797,68615,75477,0,94447,10.7
2024-11-11 14:35:00,2024-11-12 10:35:00,BULL_PUT,24191.5,24200,23700,125.2,11.2,137.65,9.5,114.0,128.15,-14.150000000000006,-2759.250000000001,144.78401433649998,-2904.034014336501,Reversal,2024-11-14,1,True,False,647225,68543,75397,0,94347,10.6
2024-11-12 10:35:00,2024-11-13 12:45:00,BEAR_CALL,24120.4,24100,24600,137.0,7.55,7.7,1.45,129.45,6.25,123.19999999999999,24023.999999999996,134.088000131,23889.911999868997,Target,2024-11-14,1,True,False,644321,68341,75175,0,94070,10.6
2024-11-13 12:45:00,2024-11-14 10:00:00,BEAR_CALL,23675.2,23700,24200,87.6,4.95,38.7,0.75,82.64999999999999,37.95,44.69999999999999,8716.499999999998,122.70557366,8593.794426339999,Reversal,2024-11-14,1,True,False,668211,67080,73788,0,92333,10.0
2024-11-14 10:00:00,2024-11-14 11:05:00,BULL_PUT,23653.6,23650,23150,148.0,33.25,203.2,41.6,114.75,161.6,-46.849999999999994,-9135.749999999998,167.6847841115,-9303.434784111498,Reversal,2024-11-21,0,False,True,676805,96586,106244,29567,92249,14.3
2024-11-14 11:05:00,2024-11-18 12:10:00,BEAR_CALL,23520.9,23500,24000,188.0,24.1,114.6,6.4,163.9,108.19999999999999,55.70000000000002,10861.500000000004,160.428475253,10701.071524747003,Reversal,2024-11-21,4,True,True,667501,96044,105648,29401,91732,14.4
2024-11-18 12:10:00,2024-11-18 14:30:00,BULL_PUT,23477.55,23500,23000,142.0,16.35,152.4,15.6,125.65,136.8,-11.150000000000006,-2174.250000000001,152.8748715005,-2327.124871500501,Reversal,2024-11-21,0,False,False,678202,66520,73172,0,91562,9.8
2024-11-18 14:30:00,2024-11-19 09:15:00,BEAR_CALL,23420.65,23400,23900,145.69,8.15,196.05,8.5,137.54,187.55,-50.01000000000002,-9751.950000000004,155.04409154569998,-9906.994091545705,Reversal,2024-11-21,1,True,False,675875,66359,72994,0,91341,9.8
2024-11-19 09:15:00,2024-11-19 14:50:00,BULL_PUT,23590.05,23600,23100,130.85,10.35,69.2,3.2,120.5,66.0,54.5,10627.5,138.517034468,10488.982965532,Reversal,2024-11-21,0,False,False,665968,66838,73522,0,92001,10.0
2024-11-19 14:50:00,2024-11-21 09:45:00,BEAR_CALL,23636.75,23650,24150,94.0,1.85,4.45,0.85,92.15,3.6,88.55000000000001,17267.250000000004,121.2253503245,17146.024649675503,Target,2024-11-21,2,True,False,676457,66971,73668,0,92183,9.9
2024-11-21 09:45:00,2024-11-22 09:15:00,BEAR_CALL,23296.95,23300,23800,216.4,35.35,259.6,43.7,181.05,215.90000000000003,-34.85000000000002,-6795.750000000005,192.3505263815,-6988.100526381504,Reversal,2024-11-28,1,True,True,693603,95129,104642,29121,90858,13.7
2024-11-22 09:15:00,2024-11-22 10:45:00,BULL_PUT,23420.65,23400,22900,169.2,45.55,132.8,34.1,123.64999999999999,98.70000000000002,24.949999999999974,4865.249999999995,166.3762815395,4698.873718460495,Reversal,2024-11-28,0,False,False,686615,66359,72994,0,91341,9.7
2024-11-22 10:45:00,2024-11-22 12:05:00,BEAR_CALL,23474.65,23450,23950,248.3,44.45,325.6,70.84,203.85000000000002,254.76000000000002,-50.91,-9927.449999999999,215.30007964970002,-10142.750079649699,Reversal,2024-11-28,0,False,False,691314,66512,73163,0,91551,9.6
2024-11-22 12:05:00,2024-11-25 12:50:00,BULL_PUT,23639.65,23650,23150,198.9,59.4,18.64,7.05,139.5,11.59,127.91,24942.45,158.2995990737,24784.1504009263,Reversal,2024-11-28,3,True,False,681171,66979,73677,0,92195,9.8
2024-11-25 12:50:00,2024-11-26 09:15:00,BEAR_CALL,24209.8,24200,24700,188.8,22.1,177.65,15.4,166.70000000000002,162.25,4.450000000000017,867.7500000000033,168.5052287885,699.2447712115033,Reversal,2024-11-28,1,True,False,705955,68594,75454,0,94418,9.7
2024-11-26 09:15:00,2024-11-26 10:15:00,BULL_PUT,24310.35,24300,23800,142.4,22.85,167.0,23.2,119.55000000000001,143.8,-24.25,-4728.75,156.9440592335,-4885.6940592335,Reversal,2024-11-28,0,False,False,706654,68879,75767,0,94810,9.7
2024-11-26 10:15:00,2024-11-27 12:20:00,BEAR_CALL,24171.75,24150,24650,166.9,10.75,155.1,5.09,156.15,150.01,6.140000000000015,1197.300000000003,156.6059598992,1040.6940401008028,Reversal,2024-11-28,1,True,False,701769,68487,75335,0,94270,9.8
2024-11-27 12:20:00,2024-11-28 10:30:00,BULL_PUT,24256.65,24250,23750,77.09,4.75,35.29,0.95,72.34,34.339999999999996,38.00000000000001,7410.000000000002,119.53277911039999,7290.467220889602,Reversal,2024-11-28,1,True,False,702809,68727,75600,0,94601,9.8
2024-11-28 10:30:00,2024-11-29 09:25:00,BEAR_CALL,24225.8,24250,24750,231.7,36.65,89.3,9.8,195.04999999999998,79.5,115.54999999999998,22532.249999999996,172.35455979350002,22359.895440206496,Reversal,2024-12-05,1,True,True,710100,98922,108814,30282,94481,13.9
2024-11-29 09:25:00,2024-12-02 09:15:00,BULL_PUT,24029.1,24050,23550,210.65,53.8,138.75,25.9,156.85000000000002,112.85,44.00000000000003,8580.000000000005,176.833272233,8403.166727767006,Reversal,2024-12-05,3,True,False,732460,68082,74891,0,93713,9.3
2024-12-02 09:15:00,2024-12-02 09:45:00,BEAR_CALL,24037.75,24050,24550,181.05,19.6,226.2,26.85,161.45000000000002,199.35,-37.89999999999998,-7390.499999999995,173.57485663100002,-7564.074856630996,Reversal,2024-12-05,0,False,False,740863,68107,74918,0,93747,9.2
2024-12-02 09:45:00,2024-12-04 11:55:00,BULL_PUT,24129.2,24150,23650,145.05,25.15,37.29,2.95,119.9,34.339999999999996,85.56,16684.2,140.8781195372,16543.3218804628,Reversal,2024-12-05,2,True,False,733299,68366,75203,0,94104,9.3
2024-12-04 11:55:00,2024-12-04 12:25:00,BEAR_CALL,24414.0,24400,24900,146.05,7.0,152.3,5.85,139.05,146.45000000000002,-7.400000000000006,-1443.0000000000011,150.46602185600003,-1593.4660218560011,Reversal,2024-12-05,0,False,False,749842,69173,76090,0,95215,9.2
2024-12-04 12:25:00,2024-12-04 14:50:00,BULL_PUT,24495.1,24500,24000,142.5,14.5,143.44,16.64,128.0,126.8,1.2000000000000028,234.00000000000057,152.3519354804,81.64806451960058,Reversal,2024-12-05,0,False,False,748249,69403,76343,0,95531,9.3
2024-12-04 14:50:00,2024-12-05 12:05:00,BEAR_CALL,24445.25,24450,24950,119.2,3.25,152.3,4.9,115.95,147.4,-31.450000000000003,-6132.750000000001,142.4364692795,-6275.186469279501,Reversal,2024-12-05,1,True,False,748330,69262,76188,0,95336,9.3
2024-12-05 12:05:00,2024-12-05 14:50:00,BULL_PUT,24516.75,24500,24000,263.64,96.35,130.1,43.65,167.29,86.44999999999999,80.84,15763.800000000001,199.4047589162,15564.395241083801,Reversal,2024-12-12,0,False,True,742055,100110,110121,30646,95615,13.5
2024-12-05 14:50:00,2024-12-05 15:05:00,BEAR_CALL,24624.8,24600,25100,321.45,81.4,263.25,59.8,240.04999999999998,203.45,36.599999999999994,7136.999999999999,230.272595417,6906.727404582999,Reversal,2024-12-12,0,False,True,757620,100551,110606,30781,96037,13.3
2024-12-05 15:05:00,2024-12-09 10:00:00,BULL_PUT,24717.85,24700,24200,223.3,69.25,220.9,43.4,154.05,177.5,-23.44999999999999,-4572.749999999998,193.7570187155,-4766.507018715498,Reversal,2024-12-12,4,True,True,764526,100931,111024,30897,96400,13.2
2024-12-09 10:00:00,2024-12-10 15:05:00,BEAR_CALL,24605.8,24600,25100,171.7,26.3,111.35,9.65,145.39999999999998,101.69999999999999,43.69999999999999,8521.499999999998,156.72159947,8364.778400529998,Reversal,2024-12-12,1,True,False,759760,69716,76688,0,95963,9.2
2024-12-10 15:05:00,2024-12-12 10:55:00,BULL_PUT,24620.3,24600,24100,121.4,9.35,39.4,1.95,112.05000000000001,37.449999999999996,74.60000000000002,14547.000000000004,132.847992323,14414.152007677003,Reversal,2024-12-12,2,True,False,768125,69758,76733,0,96019,9.1
2024-12-12 10:55:00,2024-12-13 11:15:00,BEAR_CALL,24602.1,24600,25100,196.7,30.4,65.75,9.55,166.29999999999998,56.2,110.09999999999998,21469.499999999996,159.973379612,21309.526620387995,Reversal,2024-12-19,1,True,True,782539,100459,110504,30753,95948,12.8
2024-12-13 11:15:00,2024-12-16 10:25:00,BULL_PUT,24317.25,24300,23800,194.15,43.1,42.95,6.05,151.05,36.900000000000006,114.15,22259.25,157.4104928375,22101.8395071625,Reversal,2024-12-19,3,True,False,803848,68899,75789,0,94837,8.6
2024-12-16 10:25:00,2024-12-19 09:15:00,BEAR_CALL,24665.25,24650,25150,172.85,24.1,6.65,3.3,148.75,3.3500000000000005,145.4,28353.0,145.891757447,28207.108242553,Target,2024-12-19,3,True,False,825950,69885,76873,0,96194,8.5
2024-12-26 09:15:00,2024-12-26 10:05:00,BULL_PUT,23835.4,23850,23350,165.5,37.0,180.1,39.0,128.5,141.1,-12.599999999999994,-2456.999999999999,170.112255008,-2627.112255007999,Reversal,2025-01-02,0,False,True,854157,97328,107061,29794,92958,11.4
2024-12-27 09:15:00,2024-12-27 12:05:00,BULL_PUT,23823.05,23800,23300,157.0,34.5,110.65,16.7,122.5,93.95,28.549999999999997,5567.249999999999,155.26142677549998,5411.988573224499,Reversal,2025-01-02,0,False,False,851530,67499,74249,0,92910,7.9
2024-12-30 10:45:00,2024-12-30 12:25:00,BULL_PUT,23840.5,23850,23350,123.85,11.5,119.9,13.5,112.35,106.4,5.949999999999989,1160.2499999999977,143.9853093125,1016.2646906874977,Reversal,2025-01-02,0,False,False,856942,67548,74303,0,92978,7.9
2024-12-31 10:50:00,2025-01-01 09:45:00,BULL_PUT,23586.0,23600,23100,154.44,17.89,118.95,10.05,136.55,108.9,27.650000000000006,5391.750000000001,151.9804925579,5239.769507442101,Reversal,2025-01-02,1,True,False,857958,66827,73510,0,91985,7.8
2025-01-01 10:45:00,2025-01-02 13:00:00,BULL_PUT,23710.85,23700,23200,125.55,9.69,6.75,1.0,115.86,5.75,110.11,21471.45,130.8964062437,21340.5535937563,Target,2025-01-02,1,True,False,863198,67181,73899,0,92472,7.8
2025-01-02 13:00:00,2025-01-03 09:30:00,BULL_PUT,24061.0,24050,23550,206.1,61.7,152.6,31.8,144.39999999999998,120.8,23.59999999999998,4601.999999999996,179.11760468600002,4422.882395313996,Reversal,2025-01-09,1,True,True,884539,98249,108074,30076,93838,11.1
2025-01-03 09:30:00,2025-01-03 11:20:00,BEAR_CALL,24105.2,24100,24600,198.2,31.3,158.19,21.6,166.89999999999998,136.59,30.309999999999974,5910.449999999995,171.92500571270003,5738.524994287295,Reversal,2025-01-09,0,False,False,888962,68298,75128,0,94010,7.7
2025-01-03 11:20:00,2025-01-03 14:00:00,BULL_PUT,24132.55,24150,23650,201.5,33.6,223.5,34.9,167.9,188.6,-20.69999999999999,-4036.4999999999977,182.461449905,-4218.961449904998,Reversal,2025-01-09,0,False,False,894700,68376,75213,0,94117,7.6
2025-01-03 14:00:00,2025-01-06 09:20:00,BEAR_CALL,24032.6,24050,24550,144.35,17.85,126.65,13.75,126.5,112.9,13.599999999999994,2651.999999999999,150.883374038,2501.116625961999,Reversal,2025-01-09,3,True,False,890481,68092,74902,0,93727,7.6
2025-01-06 09:20:00,2025-01-06 09:40:00,BULL_PUT,24080.6,24100,23600,207.05,30.55,270.35,50.55,176.5,219.8,-43.30000000000001,-8443.500000000002,192.180680855,-8635.680680855003,Reversal,2025-01-09,0,False,False,892982,68228,75051,0,93914,7.6
2025-01-06 09:40:00,2025-01-06 12:35:00,BEAR_CALL,23948.35,23950,24450,151.8,20.95,87.7,11.95,130.85000000000002,75.75,55.10000000000002,10744.500000000004,149.29946571200003,10595.200534288004,Reversal,2025-01-09,0,False,False,884347,67854,74639,0,93399,7.7
2025-01-06 12:35:00,2025-01-06 13:45:00,BULL_PUT,23747.8,23750,23250,209.5,48.9,252.4,61.25,160.6,191.15,-30.55000000000001,-5957.250000000002,195.85816259149996,-6153.108162591502,Reversal,2025-01-09,0,False,False,894942,67285,74014,0,92616,7.5
2025-01-06 13:45:00,2025-01-07 09:15:00,BEAR_CALL,23633.75,23650,24150,189.45,37.85,222.15,39.85,151.6,182.3,-30.700000000000017,-5986.500000000004,180.749579459,-6167.249579459004,Reversal,2025-01-09,1,True,False,888789,66962,73659,0,92172,7.5
2025-01-07 09:15:00,2025-01-07 10:00:00,BULL_PUT,23754.0,23750,23250,174.05,33.79,192.45,37.1,140.26000000000002,155.35,-15.089999999999975,-2942.549999999995,172.7570113157,-3115.307011315695,Reversal,2025-01-09,0,False,False,882621,67303,74033,0,92641,7.6
2025-01-07 10:00:00,2025-01-08 13:40:00,BEAR_CALL,23650.2,23650,24150,167.6,17.85,44.95,2.54,149.75,42.410000000000004,107.34,20931.3,147.0421797122,20784.2578202878,Reversal,2025-01-09,1,True,False,879506,67009,73710,0,92236,7.6
2025-01-08 13:40:00,2025-01-09 09:35:00,BULL_PUT,23629.5,23650,23150,118.0,5.35,82.0,1.75,112.65,80.25,32.400000000000006,6318.000000000001,135.24126437299998,6182.7587356270005,Reversal,2025-01-09,1,True,False,900290,66950,73645,0,92155,7.4
2025-01-09 09:35:00,2025-01-10 10:50:00,BEAR_CALL,23604.05,23600,24100,198.4,34.9,122.1,15.05,163.5,107.05,56.45,11007.75,167.3124061835,10840.4375938165,Reversal,2025-01-16,1,True,True,906473,96383,106022,29505,92056,10.6
2025-01-10 10:50:00,2025-01-10 14:10:00,BULL_PUT,23464.85,23450,22950,171.6,40.6,138.85,27.75,131.0,111.1,19.900000000000006,3880.500000000001,165.378810344,3715.1211896560008,Reversal,2025-01-16,0,False,False,917314,66484,73132,0,91513,7.2
2025-01-10 14:10:00,2025-01-13 10:30:00,BEAR_CALL,23441.25,23450,23950,197.7,28.1,104.85,11.95,169.6,92.89999999999999,76.7,14956.5,164.14744173800003,14792.352558262,Reversal,2025-01-16,3,True,False,921029,66417,73059,0,91421,7.2
2025-01-13 10:30:00,2025-01-13 12:15:00,BULL_PUT,23334.1,23350,22850,164.0,32.7,212.4,36.7,131.3,175.7,-44.39999999999998,-8657.999999999996,171.51908305399996,-8829.519083053996,Reversal,2025-01-16,0,False,False,935821,66113,72725,0,91003,7.1
2025-01-13 12:15:00,2025-01-14 09:15:00,BEAR_CALL,23192.6,23200,23700,155.44,17.89,129.69,13.2,137.55,116.49,21.060000000000016,4106.7000000000035,154.0733226986,3952.6266773014036,Reversal,2025-01-16,1,True,False,926992,65712,72284,0,90451,7.1
