entry_time,exit_time,type,entry_spot,sell_strike,buy_strike,sell_entry,buy_entry,sell_exit,buy_exit,net_credit,exit_spread,pnl_per_unit,gross_pnl,charges,total_pnl,exit_reason,expiry,days_held,overnight,is_next_expiry,equity_at_entry,margin_at_entry,margin_req,elm_component,elm_raw,margin_util_pct
2025-01-24 09:15:00,2025-01-29 12:15:00,BEAR_CALL,23276.4,23300,23800,176.7,25.3,72.45,2.54,151.39999999999998,69.91,81.48999999999998,52968.499999999985,288.50853387899997,52679.991466120984,Reversal,2025-01-30,5,True,False,1045242,131900,145090,0,302593,12.6
2025-01-29 12:15:00,2025-01-30 15:00:00,BULL_PUT,23144.6,23150,22650,175.2,24.4,1.9,0.25,150.79999999999998,1.65,149.14999999999998,96947.49999999999,264.09001367499997,96683.40998632499,Target,2025-01-30,1,True,False,1097922,131153,144268,0,300880,11.9
2025-01-30 15:00:00,2025-02-03 09:15:00,BULL_PUT,23225.15,23250,22750,284.14,118.2,112.55,22.2,165.94,90.35,75.59,49133.5,444.79770808899997,48688.702291911,Reversal,2025-02-06,4,True,True,1194605,189672,208639,58063,301927,15.9
2025-02-03 09:15:00,2025-02-04 09:40:00,BEAR_CALL,23263.0,23250,23750,189.75,21.5,352.8,61.1,168.25,291.7,-123.44999999999999,-80242.49999999999,435.59365481500004,-80678.09365481499,Reversal,2025-02-06,1,True,False,1243294,131824,145006,0,302419,10.6
2025-02-04 09:40:00,2025-02-06 12:45:00,BULL_PUT,23572.4,23550,23050,127.55,17.39,5.4,0.35,110.16,5.050000000000001,105.11,68321.5,219.16028464899998,68102.339715351,Target,2025-02-06,2,True,False,1162616,133577,146935,0,306441,11.5
2025-02-06 12:45:00,2025-02-07 10:15:00,BULL_PUT,23600.05,23600,23100,168.6,37.5,149.69,28.4,131.1,121.28999999999999,9.810000000000002,6376.500000000002,331.09245499900004,6045.407545001001,Reversal,2025-02-13,1,True,True,1230718,192734,212007,59000,306801,15.7
2025-02-07 10:15:00,2025-02-12 09:15:00,BEAR_CALL,23549.5,23550,24050,222.55,32.7,8.4,1.3,189.85000000000002,7.1000000000000005,182.75000000000003,118787.50000000001,313.110042395,118474.38995760502,Target,2025-02-13,5,True,False,1236764,133447,146792,0,306144,10.8
2025-02-12 09:15:00,2025-02-13 15:00:00,BEAR_CALL,23032.25,23050,23550,127.7,8.4,3.7,0.15,119.3,3.5500000000000003,115.75,75237.5,215.98427989500001,75021.515720105,Target,2025-02-13,1,True,False,1355238,130516,143568,0,299419,9.6
2025-02-13 15:00:00,2025-02-20 15:29:00,BEAR_CALL,23024.75,23000,23500,220.85,36.75,0.05,0.05,184.1,0.0,184.1,119665.0,309.12739717000005,119355.87260283,Expiry,2025-02-20,7,True,True,1430260,188035,206839,57562,299322,13.1
2025-03-17 09:15:00,2025-03-18 10:00:00,BEAR_CALL,22502.65,22500,23000,136.55,8.0,269.1,17.64,128.55,251.46000000000004,-122.91000000000003,-79891.50000000001,317.8907869090001,-80209.39078690902,Reversal,2025-03-20,1,True,False,1549615,127515,140267,0,292534,8.2
2025-03-18 10:00:00,2025-03-20 09:30:00,BULL_PUT,22738.15,22750,22250,121.8,12.75,6.15,1.14,109.05,5.010000000000001,104.03999999999999,67626.0,213.44188306400002,67412.558116936,Target,2025-03-20,2,True,False,1469406,128850,141734,0,295596,8.8
2025-03-20 09:30:00,2025-03-25 10:00:00,BULL_PUT,23065.65,23050,22550,132.25,26.5,8.94,4.09,105.75,4.85,100.9,65585.0,230.65647913799998,65354.343520862,Target,2025-03-27,5,True,True,1536819,188369,207206,57664,299853,12.3
2025-03-25 10:00:00,2025-03-27 15:15:00,BULL_PUT,23833.0,23850,23350,120.3,18.25,258.05,0.2,102.05,257.85,-155.8,-101270.00000000001,286.55118728,-101556.55118728001,Expiry,2025-03-27,2,True,False,1602173,135054,148559,0,309829,8.4
2025-03-28 09:15:00,2025-04-01 09:15:00,BULL_PUT,23604.2,23600,23100,132.9,24.6,205.3,26.8,108.30000000000001,178.5,-70.19999999999999,-45629.99999999999,309.15875616000005,-45939.158756159995,Reversal,2025-04-03,4,True,False,1500616,133757,147133,0,306855,8.9
2025-04-01 09:15:00,2025-04-03 09:15:00,BEAR_CALL,23420.55,23400,23900,136.15,9.1,5.09,0.95,127.05000000000001,4.14,122.91000000000001,79891.5,225.136553909,79666.363446091,Target,2025-04-03,2,True,False,1454677,132716,145988,0,304467,9.1
2025-04-03 09:15:00,2025-04-07 09:15:00,BEAR_CALL,23219.65,23200,23700,179.95,25.05,5.2,2.2,154.89999999999998,3.0,151.89999999999998,98734.99999999999,271.43249304,98463.56750695998,Target,2025-04-09,4,True,True,1534344,189627,208590,58049,301855,12.4
2025-04-07 09:15:00,2025-04-08 09:15:00,BEAR_CALL,21888.35,21900,22400,560.5,183.2,697.85,300.89,377.3,396.96000000000004,-19.660000000000025,-12779.000000000016,1147.661637324,-13926.661637324016,Reversal,2025-04-09,1,True,False,1632807,124034,136437,0,284549,7.6
2025-04-08 09:15:00,2025-04-09 15:15:00,BULL_PUT,22524.35,22500,22000,168.2,58.65,99.7,0.05,109.54999999999998,99.65,9.899999999999977,6434.999999999985,296.10425886,6138.895741139985,Expiry,2025-04-09,1,True,False,1618881,127638,140402,0,292817,7.9
2025-04-11 09:15:00,2025-04-15 13:30:00,BULL_PUT,22765.2,22750,22250,225.0,87.7,13.1,6.4,137.3,6.699999999999999,130.60000000000002,84890.00000000001,337.55991362000003,84552.44008638001,Target,2025-04-17,4,True,False,1625019,129003,141903,0,295948,7.9
2025-04-15 13:30:00,2025-04-17 12:30:00,BULL_PUT,23332.8,23350,22850,116.65,16.1,5.5,0.9,100.55000000000001,4.6,95.95000000000002,62367.500000000015,209.25590421500002,62158.24409578501,Target,2025-04-17,2,True,False,1709572,132219,145441,0,303326,7.7
2025-04-17 12:30:00,2025-04-22 10:15:00,BULL_PUT,23708.8,23700,23200,211.65,66.2,14.8,8.55,145.45,6.25,139.2,90479.99999999999,321.42206852,90158.57793147999,Target,2025-04-24,5,True,True,1771730,193622,212984,59272,308214,10.9
2025-04-22 10:15:00,2025-04-24 10:45:00,BULL_PUT,24198.0,24200,23700,109.65,14.8,7.85,3.15,94.85000000000001,4.699999999999999,90.15,58597.50000000001,205.17773544500002,58392.322264555005,Target,2025-04-24,2,True,False,1861889,137122,150834,0,314574,7.4
2025-04-24 10:45:00,2025-04-25 09:55:00,BULL_PUT,24278.1,24300,23800,180.95,50.0,261.39,73.09,130.95,188.29999999999998,-57.349999999999994,-37277.49999999999,420.120002803,-37697.62000280299,Reversal,2025-04-30,1,True,True,1920281,198271,218098,60695,315615,10.3
2025-04-25 09:55:00,2025-04-29 09:15:00,BEAR_CALL,24080.3,24100,24600,213.9,40.04,340.45,29.75,173.86,310.7,-136.83999999999997,-88945.99999999999,430.75834489399995,-89376.75834489398,Reversal,2025-04-30,4,True,False,1882583,136455,150101,0,313044,7.2
2025-04-29 09:15:00,2025-04-30 15:15:00,BULL_PUT,24439.25,24450,23950,101.3,14.05,94.9,0.1,87.25,94.80000000000001,-7.550000000000011,-4907.500000000007,219.91941473500003,-5127.419414735007,Expiry,2025-04-30,1,True,False,1793207,138489,152338,0,317710,7.7
2025-05-02 09:15:00,2025-05-08 14:50:00,BULL_PUT,24410.5,24400,23900,187.15,66.8,75.9,1.0,120.35000000000001,74.9,45.45,29542.500000000004,309.895532785,29232.604467215002,Reversal,2025-05-08,6,True,False,1788079,138326,152159,0,317336,7.7
2025-05-08 14:50:00,2025-05-12 09:15:00,BEAR_CALL,24263.05,24250,24750,278.2,59.65,309.0,54.7,218.54999999999998,254.3,-35.75000000000003,-23237.50000000002,509.69473225499996,-23747.19473225502,Reversal,2025-05-15,4,True,True,1817312,198148,217963,60658,315420,10.9
2025-05-12 09:15:00,2025-05-13 12:50:00,BULL_PUT,24561.4,24550,24050,167.15,25.0,131.1,21.4,142.15,109.69999999999999,32.45000000000002,21092.50000000001,314.18812576499994,20778.311874235013,Reversal,2025-05-15,1,True,False,1793565,139181,153099,0,319298,7.8
2025-05-13 12:50:00,2025-05-15 13:30:00,BEAR_CALL,24615.0,24600,25100,204.7,40.1,369.45,11.4,164.6,358.05,-193.45000000000002,-125742.50000000001,413.830170865,-126156.33017086501,Reversal,2025-05-15,2,True,False,1814343,139485,153434,0,319995,7.7
2025-05-15 13:30:00,2025-05-20 12:50:00,BULL_PUT,24965.4,24950,24450,229.75,78.84,186.5,24.85,150.91,161.65,-10.740000000000009,-6981.0000000000055,407.154425074,-7388.154425074005,Reversal,2025-05-22,5,True,True,1688187,203884,224273,62414,324550,12.1
2025-05-20 12:50:00,2025-05-22 10:55:00,BEAR_CALL,24809.9,24800,25300,160.6,23.35,7.45,2.15,137.25,5.300000000000001,131.95,85767.49999999999,253.68185045500002,85513.81814954498,Target,2025-05-22,2,True,False,1680798,140589,154648,0,322529,8.4
2025-05-22 10:55:00,2025-05-23 09:40:00,BEAR_CALL,24605.15,24600,25100,233.4,59.05,304.6,76.2,174.35000000000002,228.40000000000003,-54.05000000000001,-35132.50000000001,486.7183488250001,-35619.21834882501,Reversal,2025-05-29,1,True,True,1766312,200942,221036,61513,319867,11.4
2025-05-23 09:40:00,2025-05-27 09:55:00,BULL_PUT,24781.4,24800,24300,202.7,50.9,206.05,48.7,151.79999999999998,157.35000000000002,-5.55000000000004,-3607.500000000026,401.74348053499995,-4009.243480535026,Reversal,2025-05-29,4,True,False,1730693,140428,154471,0,322158,8.1
2025-05-27 09:55:00,2025-05-29 15:15:00,BEAR_CALL,24760.4,24750,25250,253.0,62.6,75.59,0.2,190.4,75.39,115.01,74756.5,368.63458611900006,74387.865413881,Expiry,2025-05-29,2,True,False,1726684,140309,154340,0,321885,8.1
2025-05-30 09:15:00,2025-06-05 12:00:00,BEAR_CALL,24806.0,24800,25300,220.3,51.2,32.05,0.4,169.10000000000002,31.65,137.45000000000002,89342.50000000001,322.54246929500005,89019.95753070501,Reversal,2025-06-05,6,True,False,1801072,140567,154624,0,322478,7.8
2025-06-05 12:00:00,2025-06-11 09:55:00,BULL_PUT,24798.95,24800,24300,200.4,45.05,8.85,1.55,155.35000000000002,7.3,148.05,96232.50000000001,296.637775285,95935.86222471502,Target,2025-06-12,6,True,True,1890092,202525,222777,61997,322386,10.7
2025-06-11 09:55:00,2025-06-12 11:35:00,BULL_PUT,25145.7,25150,24650,81.75,4.45,114.2,0.95,77.3,113.25,-35.95,-23367.500000000004,205.49402583499997,-23572.994025835003,Reversal,2025-06-12,1,True,False,1986028,142492,156742,0,326894,7.2
2025-06-12 11:35:00,2025-06-16 11:05:00,BEAR_CALL,25032.15,25050,25550,197.0,30.7,88.1,7.0,166.3,81.1,85.20000000000002,55380.000000000015,317.53206187999996,55062.46793812001,Reversal,2025-06-19,4,True,True,1962455,204429,224872,62580,325418,10.4
2025-06-16 11:05:00,2025-06-18 14:20:00,BULL_PUT,24925.55,24950,24450,162.4,34.3,195.75,13.4,128.10000000000002,182.35,-54.24999999999997,-35262.49999999998,324.06751528499996,-35586.56751528498,Reversal,2025-06-19,2,True,False,2017517,141245,155369,0,324032,7.0
2025-06-18 14:20:00,2025-06-19 15:15:00,BEAR_CALL,24753.45,24750,25250,103.6,3.95,50.7,0.05,99.64999999999999,50.650000000000006,48.999999999999986,31849.99999999999,206.09873143,31643.90126856999,Expiry,2025-06-19,1,True,False,1981930,140270,154297,0,321795,7.1
2025-06-20 09:15:00,2025-06-20 10:20:00,BEAR_CALL,24859.7,24850,25350,190.2,27.0,258.8,38.25,163.2,220.55,-57.35000000000002,-37277.500000000015,389.00091992500006,-37666.50091992501,Reversal,2025-06-26,0,False,False,2013574,140872,154959,0,323176,7.0
2025-06-20 10:20:00,2025-06-23 10:00:00,BULL_PUT,24978.95,25000,24500,160.95,37.25,226.6,47.25,123.69999999999999,179.35,-55.650000000000006,-36172.50000000001,363.877890305,-36536.377890305004,Reversal,2025-06-26,3,True,False,1975908,141547,155702,0,324726,7.2
2025-06-23 10:00:00,2025-06-24 09:15:00,BEAR_CALL,24829.2,24850,25350,149.7,13.9,415.5,71.55,135.79999999999998,343.95,-208.15,-135297.5,424.396798365,-135721.896798365,Reversal,2025-06-26,1,True,False,1939371,140699,154769,0,322780,7.3
2025-06-24 09:15:00,2025-06-26 14:10:00,BULL_PUT,25234.4,25250,24750,122.15,16.25,3.75,0.6,105.9,3.15,102.75,66787.5,213.588519775,66573.911480225,Target,2025-06-26,2,True,False,1803650,142995,157294,0,328047,7.9
2025-06-26 14:10:00,2025-07-02 13:10:00,BULL_PUT,25515.95,25500,25000,182.0,48.95,75.95,2.8,133.05,73.15,59.900000000000006,38935.00000000001,301.59101637,38633.408983630005,Reversal,2025-07-03,6,True,True,1870223,208380,229218,63790,331707,11.1
2025-07-02 13:10:00,2025-07-03 14:55:00,BEAR_CALL,25463.1,25450,25950,88.4,2.45,3.85,0.35,85.95,3.5,82.45,53592.5,178.185813605,53414.314186395,Target,2025-07-03,1,True,False,1908857,144291,158720,0,331020,7.6
2025-07-03 14:55:00,2025-07-10 15:10:00,BEAR_CALL,25408.85,25400,25900,184.1,28.9,0.55,0.1,155.2,0.45000000000000007,154.75,100587.5,273.090995665,100314.409004335,Target,2025-07-10,7,True,True,1962271,207506,228256,63522,330315,10.6
2025-07-10 15:10:00,2025-07-16 14:10:00,BEAR_CALL,25362.75,25350,25850,165.25,18.95,21.25,0.85,146.3,20.4,125.9,81835.0,259.52699723,81575.47300277,Reversal,2025-07-17,6,True,True,2062586,207129,227842,63407,329716,10.0
2025-07-16 14:10:00,2025-07-17 15:15:00,BULL_PUT,25243.75,25250,24750,69.15,2.1,134.85,0.05,67.05000000000001,134.79999999999998,-67.74999999999997,-44037.49999999998,198.38762991500002,-44235.88762991498,Expiry,2025-07-17,1,True,False,2144161,143048,157353,0,328169,6.7
2025-07-18 09:15:00,2025-07-18 09:40:00,BULL_PUT,25086.7,25100,24600,106.0,12.55,124.6,14.3,93.45,110.3,-16.849999999999994,-10952.499999999996,245.625901645,-11198.125901644997,Reversal,2025-07-24,0,False,False,2099925,142158,156374,0,326127,6.8
2025-07-18 09:40:00,2025-07-23 12:05:00,BEAR_CALL,25044.3,25050,25550,153.85,14.15,135.95,2.0,139.7,133.95,5.75,3737.5,282.240108495,3455.259891505,Reversal,2025-07-24,5,True,False,2088727,141918,156109,0,325576,6.8
2025-07-23 12:05:00,2025-07-24 12:00:00,BULL_PUT,25158.65,25150,24650,50.05,1.65,89.15,0.7,48.4,88.45,-40.050000000000004,-26032.500000000004,167.84118125499998,-26200.341181255004,Reversal,2025-07-24,1,True,False,2092182,142566,156822,0,327062,6.8
2025-07-24 12:00:00,2025-07-31 09:25:00,BEAR_CALL,25037.55,25050,25550,159.65,18.4,3.6,1.1,141.25,2.5,138.75,90187.5,249.258803775,89938.241196225,Target,2025-07-31,7,True,True,2065982,204473,224921,62594,325488,9.9
2025-07-31 09:25:00,2025-07-31 13:35:00,BEAR_CALL,24709.4,24700,25200,171.55,27.85,332.55,62.2,143.70000000000002,270.35,-126.65,-82322.5,415.735859715,-82738.235859715,Reversal,2025-08-07,0,False,True,2155920,201793,221973,61774,321222,9.4
2025-07-31 13:35:00,2025-08-01 11:40:00,BULL_PUT,24944.9,24950,24450,147.7,32.8,322.2,64.2,114.89999999999999,258.0,-143.10000000000002,-93015.00000000001,393.98112249,-93408.98112249002,Reversal,2025-08-07,1,True,True,2073182,203717,224088,62362,324284,9.8
2025-08-01 11:40:00,2025-08-07 10:10:00,BEAR_CALL,24646.9,24650,25150,166.65,23.25,6.4,1.3,143.4,5.1000000000000005,138.3,89895.00000000001,258.14621796000006,89636.85378204001,Target,2025-08-07,6,True,False,1979773,139666,153632,0,320410,7.1
2025-08-07 10:10:00,2025-08-07 15:20:00,BEAR_CALL,24476.05,24500,25000,149.65,16.55,217.75,25.5,133.1,192.25,-59.150000000000006,-38447.50000000001,324.71170584500004,-38772.21170584501,Reversal,2025-08-14,0,False,True,2069410,199888,219877,61190,318189,9.7
2025-08-07 15:20:00,2025-08-14 15:15:00,BULL_PUT,24629.25,24650,24150,137.35,19.25,23.6,0.05,118.1,23.55,94.55,61457.5,233.80467352500003,61223.695326475,Expiry,2025-08-14,7,True,True,2030638,201139,221253,61573,320180,9.9
2025-08-18 09:15:00,2025-08-21 09:55:00,BULL_PUT,24943.3,24950,24450,135.25,14.6,6.45,1.05,120.65,5.4,115.25,74912.5,226.40641343500002,74686.093586565,Target,2025-08-21,3,True,False,2091861,141345,155480,0,324263,6.8
2025-08-21 09:55:00,2025-08-22 10:15:00,BULL_PUT,25104.35,25100,24600,118.8,17.45,192.55,21.8,101.35,170.75,-69.4,-45110.00000000001,285.69770426,-45395.697704260005,Reversal,2025-08-28,1,True,True,2166547,205019,225521,62761,326357,9.5
2025-08-22 10:15:00,2025-08-28 09:25:00,BEAR_CALL,24931.9,24950,25450,129.1,9.85,3.65,1.9,119.25,1.75,117.5,76375.0,219.30251345000002,76155.69748655,Target,2025-08-28,6,True,False,2121152,141281,155409,0,324115,6.7
2025-08-28 09:25:00,2025-09-02 09:50:00,BEAR_CALL,24529.05,24550,25050,145.2,19.0,160.35,0.8,126.19999999999999,159.54999999999998,-33.349999999999994,-21677.499999999996,281.70965623499995,-21959.209656234998,Reversal,2025-09-02,5,True,True,2197307,200321,220353,61323,318878,9.1
2025-09-02 09:50:00,2025-09-02 14:25:00,BULL_PUT,24714.6,24700,24200,110.65,16.9,190.75,30.85,93.75,159.9,-66.15,-42997.50000000001,285.840620215,-43283.34062021501,Reversal,2025-09-09,0,False,True,2175348,201836,222019,61786,321290,9.3
